model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-05-13	Reactome_2022	Apoptosis Induced DNA Fragmentation R-HSA-140342, Cholesterol Biosynthesis R-HSA-191273	Apoptosis Induced DNA Fragmentation, Cholesterol Biosynthesis	Cholesterol biosynthesis and regulation	0.3333333333333333	0.2	0.5559849914269203	GSAI
gpt-4o-2024-05-13	Reactome_2022	Phenylalanine Metabolism R-HSA-8964208, Sphingolipid Metabolism R-HSA-428157	Phenylalanine Metabolism, Sphingolipid Metabolism	Sphingolipid metabolism and regulation	0.5	0.3333333333333333	0.6803130155781718	GSAI
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Organic Cation/Anion/Zwitterion Transport R-HSA-549132	Cholesterol Biosynthesis, Organic Cation/Anion/Zwitterion Transport	Cholesterol biosynthesis, Mevalonate pathway, Steroid biosynthesis, Organic anion transport	0.7142857142857143	0.3333333333333333	0.847103780674702	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Mitophagy R-HSA-5205647	Mitochondrial Fatty Acid Beta-Oxidation, Mitophagy	fatty acid beta-oxidation, mitochondrial outer membrane translocase complex, mitophagy	1.0	0.6	0.8621120004465639	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	TRP Channels R-HSA-3295583, tRNA Modification In Mitochondrion R-HSA-6787450	TRP Channels, tRNA Modification In Mitochondrion	TRP Channel Activation, Ion Channel Transport, Mitochondrial tRNA Modification, Regulation of Ion Transmembrane Transport	0.6666666666666666	0.4	0.8094802594492758	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Interleukin-27 Signaling, Purine Ribonucleoside Monophosphate Biosynthesis	Purine biosynthesis, Interleukin-27-mediated signaling pathway, JAK-STAT signaling pathway, Cytokine-mediated signaling pathway	0.7142857142857143	0.16666666666666666	0.7781235236446102	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glucuronidation R-HSA-156588, Molybdenum Cofactor Biosynthesis R-HSA-947581	Glucuronidation, Molybdenum Cofactor Biosynthesis	glucuronidation	0.25	0.0	0.6922308156092046	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Pyrimidine Salvage R-HSA-73614, Tryptophan Catabolism R-HSA-71240	Pyrimidine Salvage, Tryptophan Catabolism	Kynurenine pathway, Tryptophan catabolic process, Amino acid transmembrane transport	0.5	0.3333333333333333	0.6337331336935438	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Purine Salvage R-HSA-74217, RNA Polymerase III Chain Elongation R-HSA-73780	Purine Salvage, RNA Polymerase III Chain Elongation	RNA polymerase III transcription, Purine-containing compound metabolic process, Purine ribonucleoside salvage, RNA polymerase II transcription preinitiation complex assembly	0.7142857142857143	0.5	0.7619224182150086	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Fructose Metabolism R-HSA-5652084, Interleukin-6 Signaling R-HSA-1059683	Fructose Metabolism, Interleukin-6 Signaling	interleukin-6 signaling pathway, JAK-STAT cascade, cytokine-mediated signaling pathway	0.6	0.5	0.576493085200702	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Pyruvate Metabolism R-HSA-70268, Visual Phototransduction R-HSA-2187338	Pyruvate Metabolism, Visual Phototransduction	phototransduction, retinoid metabolic process, mitochondrial pyruvate dehydrogenase complex, G-protein coupled receptor signaling pathway	0.75	0.0	0.7202305007904349	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-2 Signaling R-HSA-9020558, Triglyceride Biosynthesis R-HSA-75109	Interleukin-2 Signaling, Triglyceride Biosynthesis	Interleukin-2 signaling pathway, Glycerolipid metabolism, JAK-STAT signaling pathway	0.6	0.5	0.7791786335299311	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Visual Phototransduction R-HSA-2187338	Mitochondrial Fatty Acid Beta-Oxidation, Visual Phototransduction	Phototransduction, Visual Cycle in Retinal Rods, Retinoid Metabolism and Transport, Fatty Acid Beta-Oxidation, Lipid Metabolism	0.8571428571428571	0.5	0.7826527058835844	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	Glycogen Metabolism, RNA Polymerase III Transcription Initiation From Type 1 Promoter	Transcription by RNA polymerase III, Glycogen metabolic process, Glycogen biosynthetic process, Transcription by RNA polymerase II	0.5454545454545454	0.3	0.7636242626966155	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cell-cell Junction Organization R-HSA-421270, Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741	Cell-cell Junction Organization, Cobalamin (Cbl, Vitamin B12) Transport And Metabolism	Tight junction, Cell adhesion molecules (CAMs), Vitamin B12 metabolism, Adherens junction, Cadherin signaling pathway	0.45454545454545453	0.1	0.7008706582317386	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Mitophagy R-HSA-5205647	Cholesterol Biosynthesis, Mitophagy	sterol biosynthetic process, mitochondrial protein import, mitochondrial outer membrane, macroautophagy	0.0	0.0	0.7290797598114666	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Aryl Hydrocarbon Receptor Signaling R-HSA-8937144, Cholesterol Biosynthesis R-HSA-191273	Aryl Hydrocarbon Receptor Signaling, Cholesterol Biosynthesis	Cholesterol biosynthesis, Isoprenoid biosynthesis, Regulation of lipid metabolism by SREBF (SREBP)	0.3333333333333333	0.2	0.5885078897673612	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Pyruvate Metabolism R-HSA-70268	Cobalamin (Cbl) Metabolism, Pyruvate Metabolism	Pyruvate metabolism, Citrate cycle (TCA cycle), Metabolism of vitamins and cofactors, Propanoate metabolism, Glycolysis / Gluconeogenesis	0.6	0.25	0.6519199002313327	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Nucleotide Salvage R-HSA-8956321, Visual Phototransduction R-HSA-2187338	Nucleotide Salvage, Visual Phototransduction	Phototransduction, Retinoid Metabolism and Transport, Purine Metabolism, Lipid Metabolism	0.25	0.0	0.6940351542485531	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Vitamin B2 (Riboflavin) Metabolism R-HSA-196843	Bile Acid And Bile Salt Metabolism, Vitamin B2 (Riboflavin) Metabolism	Bile acid and bile salt metabolism, Cholesterol catabolic process, Steroid hormone biosynthesis	0.6	0.5555555555555556	0.740652743154936	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Phospholipid Metabolism R-HSA-1483257	Mitochondrial Protein Import, Phospholipid Metabolism	Glycerophospholipid metabolism, Mitochondrial protein import, Phosphatidic acid biosynthetic process, Phosphatidylinositol signaling system, Phosphatidylethanolamine biosynthetic process	0.8	0.5	0.7726724372455034	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glucuronidation R-HSA-156588, Tryptophan Catabolism R-HSA-71240	Glucuronidation, Tryptophan Catabolism	glucuronidation, tryptophan catabolic process to kynurenine, indoleamine 2,3-dioxygenase activity, xenobiotic metabolic process, amino acid transport	1.0	1.0	0.8031921397545838	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Phospholipid Metabolism R-HSA-1483257	Cholesterol Biosynthesis, Phospholipid Metabolism	Phosphoinositide Signaling Pathway, Lipid Metabolism	0.25	0.0	0.637212646204147	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-6 Signaling R-HSA-1059683, Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids R-HSA-77288	Interleukin-6 Signaling, Mitochondrial Fatty Acid Beta-Oxidation Of Unsaturated Fatty Acids	Interleukin-6 Signaling Pathway, Signal Transduction by STATs, Fatty Acid Beta-Oxidation	0.5833333333333334	0.45454545454545453	0.8055248182203634	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Surfactant Metabolism R-HSA-5683826, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Surfactant Metabolism, Vitamin B1 (Thiamin) Metabolism	Surfactant metabolism, Pulmonary surfactant catabolic process, Adenosine signaling pathway	0.3333333333333333	0.2	0.6496721192621204	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Pyrimidine Salvage R-HSA-73614	Glycogen Metabolism, Pyrimidine Salvage	Glycogen Biosynthesis, Glycogenolysis, Pyrimidine Metabolism	0.75	0.0	0.8606411356329636	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Mitophagy R-HSA-5205647	Mitochondrial Protein Import, Mitophagy	mitochondrial protein import, mitophagy, mitochondrial fusion and fission	1.0	1.0	0.8701992257646245	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Fructose Metabolism R-HSA-5652084, RNA Polymerase III Transcription Termination R-HSA-73980	Fructose Metabolism, RNA Polymerase III Transcription Termination	Transcription regulation by TFIIIB, Transcription by RNA polymerase III, Transcription by RNA polymerase II, Fructose and mannose metabolism	0.8571428571428571	0.5	0.7188986153309695	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Phenylalanine And Tyrosine Metabolism R-HSA-8963691, RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071	Phenylalanine And Tyrosine Metabolism, RNA Polymerase III Transcription Initiation From Type 3 Promoter	RNA polymerase III transcription initiation, Phenylalanine metabolism	0.5384615384615384	0.3333333333333333	0.8323919576923199	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Triglyceride Biosynthesis R-HSA-75109, Tryptophan Catabolism R-HSA-71240	Triglyceride Biosynthesis, Tryptophan Catabolism	Tryptophan catabolic process, Lipid biosynthetic process, Glycerophospholipid biosynthetic process, Neutral amino acid transport	0.5	0.3333333333333333	0.7244522904991588	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Surfactant Metabolism R-HSA-5683826, TRP Channels R-HSA-3295583	Surfactant Metabolism, TRP Channels	calcium ion transmembrane transport, surfactant metabolism, response to mechanical stimulus	0.5	0.3333333333333333	0.6496299544597455	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Methionine Salvage Pathway R-HSA-1237112, Tryptophan Catabolism R-HSA-71240	Methionine Salvage Pathway, Tryptophan Catabolism	Tryptophan metabolism pathway, Kyurenine pathway, Amino acid transport	0.4	0.0	0.6653117345975371	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Mitophagy R-HSA-5205647	Glycogen Metabolism, Mitophagy	Glycogen metabolism, Mitochondrial protein import, Autophagy	0.6666666666666666	0.5	0.8258393538492264	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Organic Cation Transport R-HSA-549127, Sulfur Amino Acid Metabolism R-HSA-1614635	Organic Cation Transport, Sulfur Amino Acid Metabolism	sulfur amino acid metabolism, organic cation transport, one-carbon metabolism, methionine salvage pathway	1.0	0.8333333333333334	0.808669876338814	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	DNA Replication Initiation R-HSA-68952, Growth Hormone Receptor Signaling R-HSA-982772	DNA Replication Initiation, Growth Hormone Receptor Signaling	Growth hormone receptor signaling, JAK-STAT signaling pathway, Mitogen-activated protein kinase (MAPK) signaling, Insulin receptor signaling pathway, DNA replication	0.8571428571428571	0.6666666666666666	0.7121259970821828	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-27 Signaling R-HSA-9020956, Ubiquinol Biosynthesis R-HSA-2142789	Interleukin-27 Signaling, Ubiquinol Biosynthesis	Coenzyme Q biosynthesis, Interleukin-6-type cytokine receptor ligand interactions, JAK-STAT signaling pathway, Interferon-gamma signaling pathway	0.6	0.0	0.7516246313865871	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-23 Signaling R-HSA-9020933, Urea Cycle R-HSA-70635	Interleukin-23 Signaling, Urea Cycle	Urea cycle, Interleukin-12 signaling pathway, Cytokine-mediated signaling pathway, Nitrogen compound metabolic process, Regulation of inflammatory response	0.8	0.25	0.7423561174384814	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Signaling By Leptin R-HSA-2586552	Platelet Activation, Signaling And Aggregation, Signaling By Leptin	Focal adhesion, Platelet activation, PI3K-Akt signaling pathway, Extracellular matrix organization	0.375	0.14285714285714285	0.6321451984084745	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Cobalamin (Cbl) Metabolism R-HSA-9759218, Platelet Activation, Signaling And Aggregation R-HSA-76002	Cobalamin (Cbl) Metabolism, Platelet Activation, Signaling And Aggregation	platelet activation, signal transduction, angiogenesis	0.375	0.2857142857142857	0.6306566462863883	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Pyruvate Metabolism R-HSA-70268, Sulfur Amino Acid Metabolism R-HSA-1614635	Pyruvate Metabolism, Sulfur Amino Acid Metabolism	pyruvate metabolism, tricarboxylic acid cycle, one-carbon metabolism, methionine salvage pathway	0.6666666666666666	0.2	0.7485962426263817	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-15 Signaling R-HSA-8983432, TRP Channels R-HSA-3295583	Interleukin-15 Signaling, TRP Channels	TRP channels, JAK-STAT signaling pathway, Cytokine-cytokine receptor interaction, Immune response	0.6	0.25	0.7147108193115483	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Signaling By Leptin R-HSA-2586552, Sphingolipid Metabolism R-HSA-428157	Signaling By Leptin, Sphingolipid Metabolism	Ceramide signaling pathway, Sphingolipid metabolism	0.6	0.25	0.6995323639648874	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817, Pyruvate Metabolism R-HSA-70268	Purine Ribonucleoside Monophosphate Biosynthesis, Pyruvate Metabolism	Pyruvate metabolism, Lactic acid fermentation, TCA cycle, Nucleotide biosynthesis	0.5	0.2	0.6762007841784441	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Interleukin-6 Signaling R-HSA-1059683, Melanin Biosynthesis R-HSA-5662702	Interleukin-6 Signaling, Melanin Biosynthesis	Interleukin-6 signaling pathway, JAK-STAT signaling pathway, Cytokine-mediated signaling pathway, Melanin biosynthetic process	0.8	0.5	0.8164520218762602	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Intraflagellar Transport R-HSA-5620924	Extracellular Matrix Organization, Intraflagellar Transport	Extracellular matrix organization, Collagen biosynthesis and modifying enzymes, Integrin signaling pathway, Cilium assembly	0.6	0.5	0.7039724845064371	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814, Hyaluronan Metabolism R-HSA-2142845	Collagen Biosynthesis And Modifying Enzymes, Hyaluronan Metabolism	collagen biosynthesis and modifying enzymes, collagen fibril organization, extracellular matrix organization, basement membrane	0.7142857142857143	0.6666666666666666	0.757206508507527	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Synthesis Of Bile Acids And Bile Salts R-HSA-192105, TRP Channels R-HSA-3295583	Synthesis Of Bile Acids And Bile Salts, TRP Channels	Calcium signaling pathway, Bile acid biosynthesis	0.2222222222222222	0.125	0.6238937921253	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Glycogen Metabolism R-HSA-8982491, Purine Salvage R-HSA-74217	Glycogen Metabolism, Purine Salvage	Glycogen catabolic process, Glycogen biosynthetic process, Purine ribonucleotide metabolic process	0.75	0.0	0.7156711124001197	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Melanin Biosynthesis R-HSA-5662702	Extracellular Matrix Organization, Melanin Biosynthesis	Extracellular matrix organization, Collagen biosynthesis and modifying enzymes, Integrin cell surface interactions, Proteoglycan binding, Fibrin clot formation	0.8	0.5	0.6717035426726387	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Nucleotide Biosynthesis R-HSA-8956320	Mitochondrial Protein Import, Nucleotide Biosynthesis	Mitochondrial Protein Import, Purine Biosynthesis, Oxidative Phosphorylation	0.8	0.5	0.8724435527301837	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Apoptosis Induced DNA Fragmentation R-HSA-140342, Cholesterol Biosynthesis R-HSA-191273	Apoptosis Induced DNA Fragmentation, Cholesterol Biosynthesis	cholesterol biosynthetic process, mevalonate pathway, regulation of lipid metabolic process, apoptotic DNA fragmentation	0.5	0.2	0.7417462340997081	LLM2geneset
gpt-4o-2024-05-13	Reactome_2022	Phenylalanine Metabolism R-HSA-8964208, Sphingolipid Metabolism R-HSA-428157	Phenylalanine Metabolism, Sphingolipid Metabolism	Sphingomyelin metabolic process, Sphingolipid metabolism, Ceramide biosynthetic process, Lysosome, N-glycan degradation	0.75	0.3333333333333333	0.6320694396884242	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Prostaglandin Synthesis And Regulation WP98	Wnt Signaling Pathway, Prostaglandin Synthesis And Regulation	Inflammatory response and prostaglandin biosynthesis**	0.2857142857142857	0.0	0.535836491551438	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purinergic Signaling WP4900, Cholesterol Metabolism WP5304	Purinergic Signaling, Cholesterol Metabolism	Lipid Metabolism and Cholesterol Homeostasis  	0.5	0.0	0.6217255539892333	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Phosphoinositides Metabolism WP4971	Sphingolipid Metabolism Overview, Phosphoinositides Metabolism	Phosphoinositide and sphingolipid metabolism regulation	0.6	0.25	0.8053772733074793	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Phosphoinositides Metabolism WP4971, Prostaglandin Synthesis And Regulation WP98	Phosphoinositides Metabolism, Prostaglandin Synthesis And Regulation	Phosphoinositide signaling and lipid metabolism regulation	0.6666666666666666	0.0	0.7654162891495426	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oxidative Stress Response WP408, Phosphoinositides Metabolism WP4971	Oxidative Stress Response, Phosphoinositides Metabolism	Phosphoinositide metabolism and redox regulation	0.4	0.25	0.7386585527645919	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS WP4304	Type III Interferon Signaling, Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS	Neural differentiation and immune signaling	0.21428571428571427	0.0	0.5727094986617932	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Creatine Pathway WP5190	Steroid Biosynthesis, Creatine Pathway	Steroidogenesis and creatine metabolism	0.25	0.0	0.861340156462856	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Iron Sulfur Cluster Biogenesis WP5152	Steroid Biosynthesis, Iron Sulfur Cluster Biogenesis	Mitochondrial Iron-Sulfur Cluster Biogenesis and Steroidogenesis	0.6666666666666666	0.6	0.8237303755066326	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Glycerophospholipid Biosynthetic Pathway WP2533, Wnt Signaling Pathway WP363	Glycerophospholipid Biosynthetic Pathway, Wnt Signaling Pathway	Wnt/β-Catenin Signaling and Lipid Metabolism 	0.3333333333333333	0.0	0.6347506536680272	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling WP428, Urea Cycle And Related Diseases WP4571	Wnt Signaling, Urea Cycle And Related Diseases	Wnt Signaling Pathway Regulation	0.2857142857142857	0.16666666666666666	0.546772738524301	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Glycolysis And Gluconeogenesis WP534	miRNA Biogenesis, Glycolysis And Gluconeogenesis	Glucose Metabolism and Glycolysis Regulation	0.4	0.0	0.5502119207510254	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Fatty Acid Transporters WP5061	Purine Metabolism And Related Disorders, Fatty Acid Transporters	Lipid Metabolism and Purine Biosynthesis	0.375	0.14285714285714285	0.6565973993142216	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Mitochondrial Complex III Assembly WP4921	Tryptophan Metabolism, Mitochondrial Complex III Assembly	Tryptophan Metabolism and Electron Transport Chain Functionality	0.3333333333333333	0.2	0.7124795824020242	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Base Excision Repair WP4752, Leukotriene Metabolic Pathway WP5171	Base Excision Repair, Leukotriene Metabolic Pathway	DNA Repair and Lipid Metabolism Regulation	0.3333333333333333	0.0	0.6126481038198405	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Glutathione Metabolism WP100, Tryptophan Metabolism WP465	Glutathione Metabolism, Tryptophan Metabolism	Tryptophan Metabolism and Antioxidant Defense	0.5	0.3333333333333333	0.7605208379072216	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Serine Metabolism WP4688, Glycosphingolipid Metabolism WP5292	Serine Metabolism, Glycosphingolipid Metabolism	Glycolipid biosynthesis and glycosylation	0.0	0.0	0.6148316247801734	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Histone Modifications WP2369	miRNA Biogenesis, Histone Modifications	Histone Modification and Chromatin Remodeling	0.5	0.3333333333333333	0.5945443207515192	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Aryl Hydrocarbon Receptor Pathway WP2586, Glycosphingolipid Metabolism WP5292	Aryl Hydrocarbon Receptor Pathway, Glycosphingolipid Metabolism	Cellular Signaling and Glycosphingolipid Metabolism	0.3333333333333333	0.2	0.6330703748329447	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Urea Cycle And Associated Pathways WP4595	Vitamin D Metabolism, Urea Cycle And Associated Pathways	Amino Acid and Vitamin D Metabolism	0.5	0.2857142857142857	0.6981378272732766	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Purine Metabolism And Related Disorders WP4224	Cholesterol Biosynthesis Pathway, Purine Metabolism And Related Disorders	Purine and Cholesterol Metabolism	0.5	0.0	0.7332588818029697	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Neural Crest Differentiation WP2064, Leukotriene Metabolic Pathway WP5171	Neural Crest Differentiation, Leukotriene Metabolic Pathway	Neural Development and Differentiation	0.3333333333333333	0.0	0.579364116051372	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, DNA Replication WP466	Type III Interferon Signaling, DNA Replication	DNA Replication and Interferon Signaling	0.6666666666666666	0.4	0.7958232410009698	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Serine Metabolism WP4688	Tryptophan Metabolism, Serine Metabolism	Tryptophan and Tyrosine Metabolism	0.5	0.0	0.7944227817344898	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Fatty Acid Transporters WP5061	Fatty Acid Beta Oxidation, Fatty Acid Transporters	Fatty Acid Metabolism and Transport	0.42857142857142855	0.16666666666666666	0.7857948682991294	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Leukotriene Metabolic Pathway WP5171, Heme Biosynthesis WP561	Leukotriene Metabolic Pathway, Heme Biosynthesis	Heme biosynthesis and leukotriene metabolism	0.8	0.5	0.8292154811556182	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Complex III Assembly WP4921, Complement Activation WP545	Mitochondrial Complex III Assembly, Complement Activation	Complement System and Mitochondrial Electron Transport Chain	0.3333333333333333	0.0	0.7090055136625673	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP4249, Complement Activation WP545	Hedgehog Signaling Pathway, Complement Activation	Hedgehog Signaling Pathway and Complement System Interaction	0.8	0.5	0.8835025215900609	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Histone Modifications WP2369	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Histone Modifications	Chromatin Modification and Epigenetic Regulation	0.125	0.0	0.4867240765376032	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Purinergic Signaling WP4900	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Purinergic Signaling	Purinergic signaling and nucleotide receptor activity in cellular communication	0.25	0.14285714285714285	0.5360772660851397	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Fatty Acid Transporters WP5061	GABA Receptor Signaling, Fatty Acid Transporters	GABAergic signaling and fatty acid metabolism	0.5	0.2	0.8316608303095685	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Leukotriene Metabolic Pathway WP5171	Cholesterol Biosynthesis Pathway, Leukotriene Metabolic Pathway	Cholesterol and leukotriene biosynthesis	0.5	0.0	0.8128748785930335	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368, Tryptophan Metabolism WP465	Mitochondrial Long Chain Fatty Acid Beta Oxidation, Tryptophan Metabolism	Fatty acid metabolism and tryptophan catabolism	0.4444444444444444	0.125	0.8020305533301213	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Hedgehog Signaling Pathway WP47	Wnt Signaling Pathway, Hedgehog Signaling Pathway	Wnt/ β-catenin and Hedgehog signaling integration	0.5	0.2	0.6825049316892688	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Sphingolipid Metabolism Overview WP4725	Cholesterol Biosynthesis Pathway, Sphingolipid Metabolism Overview	Sphingolipid and Cholesterol Metabolism	0.5	0.0	0.7408863222862312	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Histone Modifications WP2369, Sphingolipid Metabolism Integrated Pathway WP4726	Histone Modifications, Sphingolipid Metabolism Integrated Pathway	Epigenetic Regulation and Chromatin Remodeling	0.0	0.0	0.5279789512489765	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	DNA Replication WP466, Serine Metabolism WP4688	DNA Replication, Serine Metabolism	DNA Replication and Synthesis	0.5	0.3333333333333333	0.6610571045893825	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Mitochondrial Beta Oxidation WP5241	Cholesterol Biosynthesis Pathway, Mitochondrial Beta Oxidation	Cholesterol biosynthesis and fatty acid β-oxidation	0.5	0.2	0.7757900330079696	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507, Sphingolipid Metabolism Integrated Pathway WP4726	Molybdenum Cofactor Moco Biosynthesis, Sphingolipid Metabolism Integrated Pathway	Sphingolipid metabolism and signaling	0.25	0.14285714285714285	0.5965712378552323	GSAI
