model	library	gt_name	gsai_name	gsai_ROUGE1	gsai_ROUGE2	gsai_ROUGEL	gsai_csim
gpt-4o-2024-05-13	WikiPathway_2023_Human	PPAR Signaling Pathway	Lipid metabolism and homeostasis	0.0	0.0	0.0	0.36856607659712487
gpt-4o-2024-05-13	WikiPathway_2023_Human	Robo4 And VEGF Signaling Pathways Crosstalk	Angiogenesis Regulation and Vascular Patterning	0.16666666666666666	0.0	0.1818181818181818	0.4928920409991196
gpt-4o-2024-05-13	WikiPathway_2023_Human	Serotonin And Anxiety Related Events	Stress Response and Neurotransmission Regulation	0.2	0.0	0.20000000000000004	0.5053640366138272
gpt-4o-2024-05-13	WikiPathway_2023_Human	TYROBP Causal Network In Microglia	Regulation of Immune Responses	0.0	0.0	0.0	0.3123940554350332
gpt-4o-2024-05-13	WikiPathway_2023_Human	Serotonin And Anxiety	Neuroendocrine signaling and synaptic modulation	0.3333333333333333	0.0	0.25	0.34268731856628376
gpt-4o-2024-05-13	WikiPathway_2023_Human	IL 4 Signaling Pathway	Cytokine Signaling and Immune Response Regulation**	0.25	0.0	0.2	0.4756680365014853
gpt-4o-2024-05-13	WikiPathway_2023_Human	mRNA Protein And Metabolite Inducation Pathway By Cyclosporin A	Amino Acid Transport and Antioxidative Stress Response	0.1111111111111111	0.0	0.125	0.3578352158657772
gpt-4o-2024-05-13	WikiPathway_2023_Human	GPR40 Pathway	Phosphoinositide signaling and calcium regulation	0.0	0.0	0.0	0.38955293881757524
gpt-4o-2024-05-13	WikiPathway_2023_Human	DNA IR Double Strand Breaks And Cellular Response Via ATM	DNA Damage Response and Repair	0.3	0.0	0.26666666666666666	0.633732399917394
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mevalonate Pathway	Cholesterol Biosynthesis Pathway	0.5	0.0	0.4	0.6454718046007855
gpt-4o-2024-05-13	WikiPathway_2023_Human	Lipid Metabolism Pathway	Lipid Metabolism and Energy Regulation	0.6666666666666666	0.5	0.5	0.7167068809286029
gpt-4o-2024-05-13	WikiPathway_2023_Human	miR 509 3P Alteration Of YAP1 ECM Axis	Extracellular Matrix Remodeling and Epithelial-Mesenchymal Transition (EMT)	0.0	0.0	0.0	0.46099278114557896
gpt-4o-2024-05-13	WikiPathway_2023_Human	H19 Action Rb E2F1 Signaling And CDK Beta Catenin Activity	Regulation of Cell Cycle and Tumor Suppression	0.1	0.0	0.11764705882352941	0.45626533705664707
gpt-4o-2024-05-13	WikiPathway_2023_Human	OSX And miRNAs In Tooth Development	Osteogenesis and Skeletal Development	0.3333333333333333	0.0	0.4	0.42977450501159964
gpt-4o-2024-05-13	WikiPathway_2023_Human	PDGFR Beta Pathway	JAK-STAT and MAPK Signaling Pathways in Cellular Proliferation and Differentiation	0.3333333333333333	0.0	0.14285714285714288	0.44527497760347556
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Regulation Of Prostate Cancer Signaling Pathways	Signal Transduction and Apoptosis Regulation	0.2857142857142857	0.0	0.16666666666666666	0.46916303221738354
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Regulation Of P53 Pathway In Prostate Cancer	Apoptosis and DNA Damage Response	0.0	0.0	0.0	0.34868645767716566
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling Pathway And Pluripotency	Wnt Signaling Pathway Regulation and Cellular Proliferation	0.8	0.5	0.6666666666666666	0.7273508681392059
gpt-4o-2024-05-13	WikiPathway_2023_Human	Prion Disease Pathway	B lymphocyte development and function	0.0	0.0	0.0	0.23910751047599413
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ethanol Effects On Histone Modifications	Histone Modification and Epigenetic Regulation	0.4	0.25	0.4000000000000001	0.5967569397940046
gpt-4o-2024-05-13	WikiPathway_2023_Human	Prader Willi And Angelman Syndrome	Nucleocytoplasmic transport and neuroendocrine function	0.2	0.0	0.20000000000000004	0.2779208053114023
gpt-4o-2024-05-13	WikiPathway_2023_Human	P38 MAPK Signaling Pathway	Regulation of Stress-Responsive and Apoptotic Pathways via MAPK Signaling	0.75	0.3333333333333333	0.28571428571428575	0.6412688986932045
gpt-4o-2024-05-13	WikiPathway_2023_Human	NO cGMP PKG Mediated Neuroprotection	Nitric oxide signaling and regulation of cyclic nucleotide levels	0.0	0.0	0.0	0.4582556179056735
gpt-4o-2024-05-13	WikiPathway_2023_Human	DNA IR Damage And Cellular Response Via ATR	DNA Damage Response and Repair	0.5	0.0	0.4615384615384615	0.7305032466990111
gpt-4o-2024-05-13	WikiPathway_2023_Human	Clear Cell Renal Cell Carcinoma Pathways	Cellular Metabolism and Growth Regulation	0.0	0.0	0.0	0.38913430374001484
gpt-4o-2024-05-13	WikiPathway_2023_Human	SCFA And Skeletal Muscle Substrate Metabolism	Regulation of energy homeostasis and glucose metabolism	0.3333333333333333	0.0	0.30769230769230765	0.3724848802617472
gpt-4o-2024-05-13	WikiPathway_2023_Human	Eukaryotic Transcription Initiation	Transcription and RNA polymerase regulation	0.3333333333333333	0.0	0.25	0.5233895254078227
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oxidative Stress Response	Oxidative stress response and detoxification	1.0	1.0	0.7499999999999999	0.8547829239192055
gpt-4o-2024-05-13	WikiPathway_2023_Human	Exercise Induced Circadian Regulation	Regulation of Circadian Rhythms and Metabolic Processes	0.5	0.0	0.18181818181818182	0.613077958045274
gpt-4o-2024-05-13	WikiPathway_2023_Human	mRNA Processing	RNA Processing and Splicing	0.5	0.0	0.3333333333333333	0.6360206109536742
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fibrin Complement Receptor 3 Signaling Pathway	Inflammatory and Immune Response Regulation	0.0	0.0	0.0	0.3904808317554628
gpt-4o-2024-05-13	WikiPathway_2023_Human	PI3K AKT mTOR Vitamin D3 Signaling	Immune regulation and metabolic signaling integration	0.16666666666666666	0.0	0.16666666666666666	0.4715853115550032
gpt-4o-2024-05-13	WikiPathway_2023_Human	Metabolism Of Sphingolipids In ER And Golgi Apparatus	Glycosphingolipid metabolism and synthesis	0.25	0.0	0.3333333333333333	0.734183372901352
gpt-4o-2024-05-13	WikiPathway_2023_Human	Macrophage Markers	Immune Response Regulation and Macrophage Function	0.5	0.0	0.25	0.5004696469172281
gpt-4o-2024-05-13	WikiPathway_2023_Human	PTF1A Related Regulatory Pathway	Pancreatic Development and Differentiation	0.0	0.0	0.0	0.4532073179989361
gpt-4o-2024-05-13	WikiPathway_2023_Human	Splicing Factor NOVA Regulated Synaptic Proteins	Synaptic function and neuron connectivity	0.16666666666666666	0.0	0.1818181818181818	0.4578978504462348
gpt-4o-2024-05-13	WikiPathway_2023_Human	White Fat Cell Differentiation	Regulation of Adipogenesis and Lipid Metabolism	0.0	0.0	0.0	0.5691779427918573
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling In Kidney Disease	Wnt/β-catenin signaling pathway	0.4	0.0	0.4444444444444445	0.5913745378633317
gpt-4o-2024-05-13	WikiPathway_2023_Human	Degradation Pathway Of Sphingolipids Including Diseases	Lysosomal storage and lipid metabolism	0.0	0.0	0.0	0.5219605129492065
gpt-4o-2024-05-13	WikiPathway_2023_Human	Endometrial Cancer	Regulation of Cell Proliferation and Survival via PI3K-AKT and MAPK Pathways	0.0	0.0	0.0	0.20562364629247934
gpt-4o-2024-05-13	WikiPathway_2023_Human	Biosynthesis And Regeneration Of Tetrahydrobiopterin And Catabolism Of Phenylalanine	Catecholamine and Melatonin Biosynthesis	0.2222222222222222	0.0	0.15384615384615383	0.5333812354880303
gpt-4o-2024-05-13	WikiPathway_2023_Human	GABA Metabolism Aka GHB	GABA Metabolism and Neurotransmitter Regulation	0.5	0.3333333333333333	0.4444444444444445	0.7253787530079824
gpt-4o-2024-05-13	WikiPathway_2023_Human	GABA Receptor Signaling	GABAergic Synaptic Transmission	0.0	0.0	0.0	0.6918877314690844
gpt-4o-2024-05-13	WikiPathway_2023_Human	PI3K Akt Signaling Pathway	Cellular Signal Transduction and Extracellular Matrix Interactions	0.25	0.0	0.18181818181818182	0.41430216119043367
gpt-4o-2024-05-13	WikiPathway_2023_Human	Somatroph Axis GH And Its Relationship To Dietary Restriction And Aging	Insulin signaling and metabolic regulation	0.09090909090909091	0.0	0.12500000000000003	0.43647783759278797
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mevalonate Arm Of Cholesterol Biosynthesis Pathway	Cholesterol and Isoprenoid Biosynthesis	0.3333333333333333	0.0	0.4	0.6708191554225297
gpt-4o-2024-05-13	WikiPathway_2023_Human	Caloric Restriction And Aging	Cellular energy metabolism and stress response regulation	0.25	0.0	0.18181818181818182	0.4040510891540638
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hormonal Control Of Pubertal Growth Spurt	Regulation of Growth Hormone Signaling	0.5	0.0	0.3636363636363636	0.5090331493855821
gpt-4o-2024-05-13	WikiPathway_2023_Human	Immune Response To Tuberculosis	Type I Interferon Signaling and Immune Response	0.5	0.3333333333333333	0.36363636363636365	0.44793241176526305
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tumor Suppressor Activity Of SMARCB1	Epigenetic regulation and Hedgehog signaling	0.0	0.0	0.0	0.41786500332165954
gpt-4o-2024-05-13	WikiPathway_2023_Human	MET In Type 1 Papillary Renal Cell Carcinoma	PI3K-AKT Signaling Pathway and Cell Proliferation	0.125	0.0	0.13333333333333333	0.29144484825087535
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hereditary Leiomyomatosis And Renal Cell Carcinoma Pathway	Cellular response to hypoxia and metabolic regulation	0.14285714285714285	0.0	0.14285714285714285	0.33477430745767506
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production	Tryptophan catabolism and NAD+ biosynthesis pathway	0.5	0.2	0.5	0.8673388940817618
gpt-4o-2024-05-13	WikiPathway_2023_Human	Transcriptional Cascade Regulating Adipogenesis	Adipocyte differentiation and metabolic regulation	0.25	0.0	0.22222222222222224	0.6644634467237627
gpt-4o-2024-05-13	WikiPathway_2023_Human	Chromosomal And Microsatellite Instability In Colorectal Cancer	Apoptosis and Cellular Proliferation Regulation	0.14285714285714285	0.0	0.16666666666666666	0.3910404487663305
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ebola Virus Infection In Host	Immune Response Modulation and Vesicular Transport	0.0	0.0	0.0	0.28230968841351745
gpt-4o-2024-05-13	WikiPathway_2023_Human	MAPK Cascade	MAPK Pathway Signaling and Regulation	0.5	0.0	0.28571428571428575	0.7030691793864792
gpt-4o-2024-05-13	WikiPathway_2023_Human	Neurotransmitter Disorders	Neurotransmitter synthesis and transport	0.5	0.0	0.3333333333333333	0.6187616979510097
gpt-4o-2024-05-13	WikiPathway_2023_Human	Phosphodiesterases In Neuronal Function	Cyclic Nucleotide Signaling and Modulation	0.0	0.0	0.0	0.4975464528807641
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ras Signaling	Signal Transduction Pathways Involving Protein Kinase Cascades and Small GTPases	0.5	0.0	0.16666666666666669	0.48319897408464996
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purine Metabolism And Related Disorders	Purine Metabolism and Nucleotide Synthesis	0.6	0.5	0.6	0.8260776889139871
gpt-4o-2024-05-13	WikiPathway_2023_Human	Pyrimidine Metabolism And Related Diseases	Pyrimidine metabolism and nucleic acid synthesis	0.6	0.5	0.5454545454545454	0.7981605927021795
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamin B6 Dependent And Responsive Disorders	Vitamin B6 Metabolism and Homeostasis	0.5	0.2	0.5454545454545454	0.6201249665508574
gpt-4o-2024-05-13	WikiPathway_2023_Human	Krebs Cycle Disorders	Mitochondrial energy metabolism and intermediary metabolism	0.0	0.0	0.0	0.40481439406422753
gpt-4o-2024-05-13	WikiPathway_2023_Human	Epithelial To Mesenchymal Transition In Colorectal Cancer	Epithelial-Mesenchymal Transition and Signaling Pathways	0.42857142857142855	0.16666666666666666	0.4615384615384615	0.6741846625977539
gpt-4o-2024-05-13	WikiPathway_2023_Human	Regulation Of Sister Chromatid Separation At The Metaphase Anaphase Transition	Mitotic Spindle Assembly and Chromosome Segregation	0.0	0.0	0.0	0.5712751156295786
gpt-4o-2024-05-13	WikiPathway_2023_Human	Type 2 Papillary Renal Cell Carcinoma	Cellular Response to Hypoxia and Growth Factor Signaling	0.0	0.0	0.0	0.29758723332930287
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hedgehog Signaling Pathway	Hedgehog Signaling Pathway Regulation	1.0	1.0	0.8571428571428571	0.863974409123346
gpt-4o-2024-05-13	WikiPathway_2023_Human	Non Small Cell Lung Cancer	Cell Signaling and Apoptosis Regulation	0.2	0.0	0.20000000000000004	0.2734985453665821
gpt-4o-2024-05-13	WikiPathway_2023_Human	lncRNA In Canonical Wnt Signaling And Colorectal Cancer	Wnt Signaling Pathway Regulation	0.25	0.14285714285714285	0.3333333333333333	0.5442654099262805
gpt-4o-2024-05-13	WikiPathway_2023_Human	Disorders Of Folate Metabolism And Transport	Folate Metabolism and One-Carbon Pool by Folate	0.5	0.4	0.42857142857142855	0.6192505281584362
gpt-4o-2024-05-13	WikiPathway_2023_Human	Breast Cancer Pathway	Regulation of cell proliferation and differentiation	0.0	0.0	0.0	0.3593186203108615
gpt-4o-2024-05-13	WikiPathway_2023_Human	Pancreatic Adenocarcinoma Pathway	TGF-beta Signaling Pathway and Cell Cycle Regulation	0.3333333333333333	0.0	0.18181818181818182	0.39919423251161656
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ethanol Metabolism Production Of ROS By CYP2E1	Oxidative Stress Response Regulation	0.0	0.0	0.0	0.4180617353741557
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamin B12 Disorders	Vitamin B12 metabolism and cellular uptake	0.6666666666666666	0.5	0.4444444444444444	0.5742141975834529
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling	Wnt/β-catenin and planar cell polarity (PCP) pathway regulation	0.5	0.0	0.1818181818181818	0.6263740978151369
gpt-4o-2024-05-13	WikiPathway_2023_Human	MTHFR Deficiency	One Carbon Metabolism and Methylation	0.0	0.0	0.0	0.4784842022758188
gpt-4o-2024-05-13	WikiPathway_2023_Human	Metabolic Reprogramming In Colon Cancer	Cellular Respiration and Metabolic Interconversion	0.2	0.0	0.20000000000000004	0.41394882821626827
gpt-4o-2024-05-13	WikiPathway_2023_Human	Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	Sulfur Amino Acid Metabolism and Methylation Cycle	0.5	0.2222222222222222	0.47058823529411764	0.7458497310431484
gpt-4o-2024-05-13	WikiPathway_2023_Human	Thiamine Metabolic Pathways	Branched-Chain Amino Acid Degradation and Thiamine Transport	0.3333333333333333	0.0	0.18181818181818182	0.6463538997359182
gpt-4o-2024-05-13	WikiPathway_2023_Human	Acute Viral Myocarditis	Immune Response Regulation and Apoptosis Mediation	0.0	0.0	0.0	0.2415527600530462
gpt-4o-2024-05-13	WikiPathway_2023_Human	Lamin A Processing Pathway	Nuclear lamina assembly and regulation	0.0	0.0	0.0	0.5692394525898938
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oxidation By Cytochrome P450	Drug metabolism and xenobiotic detoxification	0.0	0.0	0.0	0.4911019052632797
gpt-4o-2024-05-13	WikiPathway_2023_Human	Statin Inhibition Of Cholesterol Production	Lipid metabolism and transport regulation	0.0	0.0	0.0	0.3845967701324696
gpt-4o-2024-05-13	WikiPathway_2023_Human	Extracellular Vesicles In The Crosstalk Of Cardiac Cells	Regulation of Cell Growth, Survival, and Signal Transduction	0.25	0.0	0.25	0.32157888057925665
gpt-4o-2024-05-13	WikiPathway_2023_Human	Inhibition Of Exosome Biogenesis And Secretion By Manumycin A In CRPC Cells	Ras-MAPK signaling pathway and Rab-mediated vesicular trafficking	0.08333333333333333	0.0	0.09523809523809525	0.30370530971546417
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS	Myelinogenesis and Oligodendrocyte Differentiation	0.3	0.0	0.28571428571428575	0.7235921250096111
gpt-4o-2024-05-13	WikiPathway_2023_Human	Rett Syndrome Causing Genes	Neurological Development, Synaptic Signaling, and Epigenetic Regulation	0.0	0.0	0.0	0.2309921798994588
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ferroptosis	Ferroptosis regulation and iron metabolism	1.0	0.0	0.33333333333333337	0.7448232277052769
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Fatty Acid Synthesis Pathway	Mitochondrial fatty acid synthesis and metabolic regulation	0.8	0.75	0.6666666666666666	0.7813143818767128
gpt-4o-2024-05-13	WikiPathway_2023_Human	Effect Of Progerin On Genes Involved In Hutchinson Gilford Progeria Syndrome	Epigenetic Regulation and Chromatin Remodeling	0.0	0.0	0.0	0.38557995513957466
gpt-4o-2024-05-13	WikiPathway_2023_Human	Thermogenesis	Lipid Metabolism and Energy Homeostasis	0.0	0.0	0.0	0.41204233483967273
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Complex I Assembly Model OXPHOS System	Mitochondrial Complex I Assembly and Function	0.5714285714285714	0.5	0.6153846153846153	0.778077120065739
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Role In Immune Response In Sepsis	Inflammatory Response and Immune Regulation	0.2857142857142857	0.0	0.16666666666666666	0.5309353589639065
gpt-4o-2024-05-13	WikiPathway_2023_Human	Neovascularisation Processes	TGF-β signaling and angiogenesis regulation	0.0	0.0	0.0	0.4681208031968
gpt-4o-2024-05-13	WikiPathway_2023_Human	ncRNAs Involved In Wnt Signaling In Hepatocellular Carcinoma	Wnt Signaling Pathway Regulation	0.25	0.14285714285714285	0.3333333333333333	0.5469750031094774
gpt-4o-2024-05-13	WikiPathway_2023_Human	ncRNAs Involved In STAT3 Signaling In Hepatocellular Carcinoma	Inflammatory response and regulation through interleukin signaling	0.125	0.0	0.13333333333333333	0.3783437460235091
gpt-4o-2024-05-13	WikiPathway_2023_Human	Non Genomic Actions Of 1 25 Dihydroxyvitamin D3	Innate Immune Response Regulation	0.0	0.0	0.0	0.33803393936445936
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamins A And D Action Mechanisms	Vitamin D signaling and retinoic acid receptor activation	0.5	0.0	0.28571428571428575	0.6376625637089377
gpt-4o-2024-05-13	WikiPathway_2023_Human	Ciliary Landscape	Intraflagellar Transport and Ciliogenesis	0.0	0.0	0.0	0.38924611040583523
gpt-4o-2024-05-13	WikiPathway_2023_Human	NRF2 ARE Regulation	Oxidative Stress Response and Cell Signaling Regulation	0.3333333333333333	0.0	0.2	0.5508188126258226
gpt-4o-2024-05-13	WikiPathway_2023_Human	EGF EGFR Signaling Pathway	Signal Transduction and Cellular Response Coordination	0.25	0.0	0.2	0.4417980308929149
gpt-4o-2024-05-13	WikiPathway_2023_Human	Non Homologous End Joining	Non-Homologous End Joining (NHEJ) Pathway	1.0	1.0	0.8	0.79561375393256
gpt-4o-2024-05-13	WikiPathway_2023_Human	Bile Acids Synthesis And Enterohepatic Circulation	Cholesterol Metabolism and Bile Acid Synthesis	0.6666666666666666	0.4	0.5	0.7368217761978687
gpt-4o-2024-05-13	WikiPathway_2023_Human	Nonalcoholic Fatty Liver Disease	Mitochondrial Bioenergetics and Apoptosis Regulation	0.0	0.0	0.0	0.21947331763949124
gpt-4o-2024-05-13	WikiPathway_2023_Human	Model For Regulation Of MSMP Expression In Cancer Cells And Its Proangiogenic Role In Ovarian Tumors	Inflammatory Response and Cellular Regulation	0.125	0.0	0.09523809523809523	0.35655603786044454
gpt-4o-2024-05-13	WikiPathway_2023_Human	Platelet Mediated Interactions With Vascular And Circulating Cells	Inflammatory Response and Immune Regulation	0.125	0.0	0.15384615384615385	0.348750219436341
gpt-4o-2024-05-13	WikiPathway_2023_Human	LTF Danger Signal Response Pathway	Inflammatory and immune response signaling	0.4	0.0	0.20000000000000004	0.4533670643382208
gpt-4o-2024-05-13	WikiPathway_2023_Human	Supression Of HMGB1 Mediated Inflammation By THBD	NF-κB Signaling Pathway in Immune Response and Inflammation	0.14285714285714285	0.0	0.125	0.3270954679810094
gpt-4o-2024-05-13	WikiPathway_2023_Human	Altered Glycosylation Of MUC1 In Tumor Microenvironment	NF-κB Signaling Pathway in Inflammation and Immune Response	0.14285714285714285	0.0	0.125	0.2637056199710293
gpt-4o-2024-05-13	WikiPathway_2023_Human	Resistin As A Regulator Of Inflammation	Inflammatory Signaling and Immune Response	0.0	0.0	0.0	0.4646004822383357
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamin D In Inflammatory Diseases	Inflammatory and immune signaling modulation	0.2	0.0	0.20000000000000004	0.47442935311218215
gpt-4o-2024-05-13	WikiPathway_2023_Human	Relationship Between Inflammation COX 2 And EGFR	EGFR Signaling in Cancer Progression	0.14285714285714285	0.0	0.16666666666666666	0.5178347807222831
gpt-4o-2024-05-13	WikiPathway_2023_Human	Control Of Immune Tolerance By Vasoactive Intestinal Peptide	Regulation of Immune Response and Inflammation	0.25	0.14285714285714285	0.28571428571428575	0.47212847357542453
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cells And Molecules Involved In Local Acute Inflammatory Response	Inflammatory Response and Leukocyte Recruitment	0.3333333333333333	0.125	0.2857142857142857	0.6191080442615503
gpt-4o-2024-05-13	WikiPathway_2023_Human	Selective Expression Of Chemokine Receptors During T Cell Polarization	Regulation of Immune Response and Inflammation	0.1111111111111111	0.0	0.13333333333333333	0.36827445555888016
gpt-4o-2024-05-13	WikiPathway_2023_Human	IL 10 Anti Inflammatory Signaling Pathway	Inflammatory Cytokine Signaling and Resolution	0.3333333333333333	0.0	0.3636363636363636	0.630489859418285
gpt-4o-2024-05-13	WikiPathway_2023_Human	Signal Transduction Through IL1R	Pro-inflammatory Signaling and Immune Response Regulation	0.25	0.0	0.18181818181818182	0.5397785713136597
gpt-4o-2024-05-13	WikiPathway_2023_Human	G1 To S Cell Cycle Control	Regulation of Cell Cycle and DNA Replication	0.3333333333333333	0.2	0.30769230769230765	0.5856593073443868
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cysteine And Methionine Catabolism	Sulfur and Methionine Metabolism Regulation	0.5	0.3333333333333333	0.4444444444444445	0.7243648920968542
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tyrosine Metabolism And Related Disorders	Tyrosine Catabolism and Metabolic Degradation	0.6	0.0	0.4000000000000001	0.7815143862563352
gpt-4o-2024-05-13	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis	Molybdenum cofactor biosynthesis and sulfur metabolism	0.75	0.3333333333333333	0.6	0.7928589920048877
gpt-4o-2024-05-13	WikiPathway_2023_Human	Gamma Glutamyl Cycle For The Biosynthesis And Degradation Of Glutathione Including Diseases	Glutathione metabolism and recycling	0.16666666666666666	0.0	0.125	0.5952636156877871
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cerebral Organic Acidurias Including Diseases	Mitochondrial Metabolism and Energy Homeostasis	0.0	0.0	0.0	0.35783169871109577
gpt-4o-2024-05-13	WikiPathway_2023_Human	Glycosylation And Related Congenital Defects	Protein Glycosylation Pathway	0.2	0.0	0.25	0.5919050632490664
gpt-4o-2024-05-13	WikiPathway_2023_Human	Metabolic Pathway Of LDL HDL And TG Including Diseases	Lipid Metabolism and Transport	0.2222222222222222	0.0	0.30769230769230765	0.5758839677867604
gpt-4o-2024-05-13	WikiPathway_2023_Human	Classical Pathway Of Steroidogenesis With Glucocorticoid And Mineralocorticoid Metabolism	Steroidogenesis and steroid hormone metabolism	0.3333333333333333	0.0	0.42857142857142855	0.7008623735161367
gpt-4o-2024-05-13	WikiPathway_2023_Human	Alternative Pathway Of Fetal Androgen Synthesis	Steroidogenesis Pathway	0.16666666666666666	0.0	0.25	0.6422921822836564
gpt-4o-2024-05-13	WikiPathway_2023_Human	Inflammatory Response Pathway	Immune Modulation and Extracellular Matrix Organization	0.0	0.0	0.0	0.38933843259158685
gpt-4o-2024-05-13	WikiPathway_2023_Human	Intraflagellar Transport Proteins Binding To Dynein	Intraflagellar Transport and Dynein-Mediated Motility	0.5	0.2	0.5	0.7756824363676866
gpt-4o-2024-05-13	WikiPathway_2023_Human	Transcription Co Factors SKI And SKIL Protein Partners	Epigenetic Regulation of Gene Expression and Signal Transduction	0.125	0.0	0.125	0.3561861364134702
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mechanoregulation And Pathology Of YAP TAZ Via Hippo And Non Hippo Mechanisms	Hippo Signaling Pathway and Cytoskeletal Dynamics	0.16666666666666666	0.0	0.2222222222222222	0.5392260837622935
gpt-4o-2024-05-13	WikiPathway_2023_Human	Envelope Proteins And Their Potential Roles In EDMD Physiopathology	TGF-β Signaling and Cytoskeletal Dynamics Regulation	0.1111111111111111	0.0	0.13333333333333333	0.37647653548729143
gpt-4o-2024-05-13	WikiPathway_2023_Human	Genes Related To Primary Cilium Development Based On CRISPR	Ciliogenesis and Intraflagellar Transport	0.0	0.0	0.0	0.5561705738743494
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hippo YAP Signaling	Hippo signaling pathway regulation	0.6666666666666666	0.0	0.5714285714285715	0.8004491704760448
gpt-4o-2024-05-13	WikiPathway_2023_Human	Regulatory Circuits Of The STAT3 Signaling Pathway	Cytokine Signaling and Intracellular Pathway Modulation	0.2857142857142857	0.0	0.30769230769230765	0.5895663029952412
gpt-4o-2024-05-13	WikiPathway_2023_Human	Synaptic Signaling Pathways Associated With Autism Spectrum Disorder	Synaptic signaling and plasticity**	0.25	0.14285714285714285	0.3333333333333333	0.5560635708891417
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hippo Signaling Regulation Pathways	Cell Adhesion, Signal Transduction, and Kinase Activity Regulation	0.5	0.0	0.3333333333333333	0.45074788165040386
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hippo Merlin Signaling Dysregulation	Adhesion and Signal Transduction in Cell-Cell and Cell-Matrix Interactions	0.25	0.0	0.13333333333333333	0.2862942338912281
gpt-4o-2024-05-13	WikiPathway_2023_Human	Leukocyte Intrinsic Hippo Pathway Functions	Hippo signaling pathway and immune regulation	0.4	0.0	0.3636363636363636	0.6397254339288425
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oxysterols Derived From Cholesterol	Lipid metabolism and bile acid biosynthesis	0.0	0.0	0.0	0.4330689792688931
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fragile X Syndrome	** Synaptic signaling and plasticity  	0.0	0.0	0.0	0.2510829931935944
gpt-4o-2024-05-13	WikiPathway_2023_Human	GPCRs Class A Rhodopsin Like	G Protein-Coupled Receptor-mediated Signaling	0.0	0.0	0.0	0.5487577721542088
gpt-4o-2024-05-13	WikiPathway_2023_Human	FBXL10 Enhancement Of MAP ERK Signaling In Diffuse Large B Cell Lymphoma	Epigenetic modulation and chromatin remodeling	0.0	0.0	0.0	0.3299030643652209
gpt-4o-2024-05-13	WikiPathway_2023_Human	Overview Of Interferons Mediated Signaling Pathway	Type I and III Interferon Signaling Pathways	0.5	0.2	0.4615384615384615	0.7049469867548848
gpt-4o-2024-05-13	WikiPathway_2023_Human	Interactions Between Immune Cells And microRNAs In Tumor Microenvironment	Immune regulation and inflammatory response	0.2222222222222222	0.0	0.2857142857142857	0.41651361185955404
gpt-4o-2024-05-13	WikiPathway_2023_Human	MFAP5 Effect On Permeability And Motility Of Endothelial Cells Via Cytoskeleton Rearrangement	Focal Adhesion Dynamics and Signal Transduction	0.08333333333333333	0.0	0.1111111111111111	0.4898619093420993
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cell Migration And Invasion Through p75NTR	Neurotrophic Signaling and Cellular Remodeling	0.16666666666666666	0.0	0.1818181818181818	0.523726344421752
