baseMean	log2FoldChange	lfcSE	pvalue	padj	wtpval	Gene
ANKRD46	23.5397253026152	0.0286913400613717	0.0719806970766941	0.571335226043057	0.810506237963079	0.646384932396291	ANKRD46
PHYHD1	5.02753203396106	-0.0233539578409224	0.108544311336939	0.571682170727245	0.810506237963079	1	PHYHD1
SPI1	85.2957218978731	0.0286058445253044	0.0713768103965341	0.571761138470669	0.810506237963079	0.383491373096554	SPI1
MTMR2	72.9772190433134	-0.0289499626908	0.075571785378244	0.570909563157024	0.810506237963079	0.398141970670034	MTMR2
RAB39A	42.2798887318566	-0.0279647204537019	0.0919598428011918	0.569396578473213	0.810506237963079	0.481811151903754	RAB39A
CRYAB	223.055851731311	0.022739298160798	0.11052751088599	0.570914680419709	0.810506237963079	0.411880250761091	CRYAB
LTBR	30.9210502413263	-0.0287816555310289	0.0855586931213942	0.569963111043972	0.810506237963079	0.56300879412016	LTBR
BRMS1L	41.0341931252417	-0.029136230803771	0.0799742727364168	0.569205570251368	0.810506237963079	0.481649524850011	BRMS1L
TTC6	6.15397815413322	-0.0230919749436002	0.109516885931635	0.57073650464689	0.810506237963079	1	TTC6
DHRS7	37.9215234941636	-0.0291095847225167	0.0789539264488041	0.569674304219032	0.810506237963079	0.373414054302476	DHRS7
COX5A	23.7081882768909	-0.0281637309982048	0.0906500821907542	0.569689323809989	0.810506237963079	0.82486777390847	COX5A
RRN3	19.9982919945784	-0.0285485782631474	0.0694743685227605	0.569884025423472	0.810506237963079	1	RRN3
MAF	206.038816868051	-0.0285788813266995	0.0872152013775038	0.570405155064473	0.810506237963079	0.361751291506869	MAF
CXCL16	47.9472345563702	-0.0280642605799543	0.09022909901736	0.571880356797066	0.810506237963079	0.48391287176041	CXCL16
CWC25	16.6171773595262	0.0289652798221922	0.0787194494936893	0.571563151560981	0.810506237963079	0.82486454323379	CWC25
METRNL	6.63541043743979	-0.0234649363992973	0.108396213543548	0.570753721774623	0.810506237963079	1	METRNL
C18orf54	7.83242827338563	0.0284990727135069	0.0869479616026513	0.571842807031103	0.810506237963079	1	C18orf54
IDH3B	12.8728885287401	-0.0274049473475981	0.0941145889287824	0.571368928453869	0.810506237963079	0.8245842456777	IDH3B
ZNF341	11.007730768639	-0.0290403912120039	0.0820537376890724	0.569653062096248	0.810506237963079	0.76207183199728	ZNF341
DYNLRB1	39.356624250828	-0.0279839005811887	0.0909765933675733	0.571371451085476	0.810506237963079	0.496933081274373	DYNLRB1
TOMM40	12.8632131321752	-0.0282693240301937	0.0891986771060103	0.571171309020343	0.810506237963079	0.646199483488511	TOMM40
SAMSN1	294.163782259502	-0.0289520981065808	0.0761363203725177	0.571157406582682	0.810506237963079	0.362228369870965	SAMSN1
LTN1	52.9221991692168	0.0255055330312939	0.0542708360399518	0.569829838918164	0.810506237963079	0.373516005263153	LTN1
ABCG1	75.273119922151	0.0286275145080988	0.0874867301859856	0.569357286329478	0.810506237963079	0.410756685558762	ABCG1
INTS11	13.8905113218382	-0.0289777687807155	0.0777254260552489	0.571310100748144	0.810506237963079	0.764288589116946	INTS11
AC024230.1	8.85252529852259	-0.024946061649746	0.10374917472214	0.57082170896624	0.810506237963079	1	AC024230.1
HPF1	14.5610199086772	-0.0291367440831177	0.0791405990965151	0.569310973600114	0.810506237963079	0.793914045066109	HPF1
CEP126	15.8108301339205	-0.0269806616824883	0.0965603245401437	0.569820101565697	0.810506237963079	0.822349020435885	CEP126
AC044781.1	34.6119730666752	0.0260895409005506	0.0999690790557127	0.570141507618974	0.810506237963079	0.414087511865497	AC044781.1
PTPN20	7.38360094558774	-0.0239357473004384	0.107042999708175	0.570369466326214	0.810506237963079	0.763030224956622	PTPN20
AC026341.1	9.46025533856957	-0.0204945570881171	0.11733045935365	0.569141511637771	0.810506237963079	1	AC026341.1
EXOC1	92.4899154804602	-0.0254248732163466	0.0545090010710031	0.57205102860347	0.810658519977199	0.383685808075771	EXOC1
IL6ST	341.348552293029	0.0289179825179298	0.0790071535873703	0.572176504460989	0.810746727837198	0.374976487502756	IL6ST
AL133410.1	8.54671797799078	0.0266892308728099	0.096970965951794	0.572466148238719	0.811067508587497	1	AL133410.1
RPUSD4	9.61914641054061	-0.0288715162811641	0.0786045725792915	0.572788823994775	0.811345371327994	0.829355619670709	RPUSD4
MYL6	54.9609083128334	-0.0274398366032604	0.0934311689092077	0.572739095166588	0.811345371327994	0.498122548452025	MYL6
GMFB	24.1072483283954	0.0280059331757289	0.067027967757491	0.572948493467443	0.811392266759394	0.648210116119463	GMFB
BX322234.1	4.06694858607869	0.0260240389618569	0.0994666555583707	0.572935789670331	0.811392266759394	1	BX322234.1
LAMTOR5	18.3091588847205	-0.0275567065852538	0.092616030844783	0.573252028167793	0.811463623886889	0.648553522665782	LAMTOR5
SATB1	4.69923134471908	0.0237493230689144	0.10703306415669	0.573177570977068	0.811463623886889	1	SATB1
MSANTD1	3.09936408817874	-0.0266387636180454	0.0969782096248212	0.573133063847545	0.811463623886889	0.766727317039712	MSANTD1
LY6E	12.9838402609567	-0.0218546401212637	0.112685775047697	0.573235521403499	0.811463623886889	0.827278062339244	LY6E
CABLES1	67.8494938494546	-0.0283784593526954	0.0870040370128777	0.57334667926941	0.811508016513122	0.399841571227382	CABLES1
TMEM230	50.6871380796446	-0.0283998175695724	0.0705462384420545	0.573439395564289	0.811540909313945	0.416482731640654	TMEM230
LRRC25	9.23482739263835	0.0279142606575132	0.0904106859580532	0.573496504390396	0.811540909313945	1	LRRC25
GBGT1	6.30015029746009	-0.0215886619608212	0.11338972490483	0.573627100017519	0.811636137323398	1	GBGT1
TAF1A	10.7485145051713	0.0287610976938474	0.076855919011864	0.573939930552311	0.811899579605221	0.767806729104339	TAF1A
ARL6IP5	88.6564720373051	0.0279744595844994	0.0673092378834841	0.573917498241354	0.811899579605221	0.400239650021383	ARL6IP5
AC009041.2	12.6649427787412	0.0204965531407139	0.1164818915704	0.574023408710959	0.811928091173957	0.767918404714507	AC009041.2
WIPF1	295.808369487415	-0.0238173445965599	0.0495935181951214	0.574170086306438	0.812045979111091	0.385107101503224	WIPF1
ISOC2	9.71075047832197	-0.0248357485260537	0.103327261728221	0.574237809015094	0.812052187845101	0.831453642221217	ISOC2
ERV3-1	13.2704824597131	0.0240237597771427	0.105920880893339	0.574390772383416	0.812063774159133	0.800997912736303	ERV3-1
KANTR	79.4900922045751	-0.0267533971871677	0.0605834833455342	0.574392937351071	0.812063774159133	0.376429029180767	KANTR
C8orf37-AS1	30.1750222142541	0.0271063614176563	0.0944591202208074	0.574436003090261	0.812063774159133	0.376535285623083	C8orf37-AS1
CLCA4	10.4572276913229	0.0247637068628852	0.103467286739402	0.574668680036907	0.8122540985227	1	CLCA4
ADORA3	36.7191817676452	0.0256621725439012	0.100339722134531	0.574697331289809	0.8122540985227	0.567685250508409	ADORA3
COPG1	17.0539559343922	-0.0277935383229816	0.0664884551618816	0.574778691816464	0.812279553231644	0.832236800292932	COPG1
NOP56	22.5564207568066	0.028549610431995	0.0837127601478179	0.57488628402396	0.812342068961342	1	NOP56
PI4K2B	23.2218235828509	0.0285872522576113	0.0826060072429461	0.575235307171228	0.812566608851987	0.650797322113327	PI4K2B
RNF44	15.8160904665537	0.0286744890506331	0.0771024500189809	0.575151741909368	0.812566608851987	0.802059097962895	RNF44
CTNNBL1	71.7186841447126	-0.0240995926115827	0.0506907173421521	0.575200897502333	0.812566608851987	0.385798486723938	CTNNBL1
LACC1	8.03647903078195	0.0246458570343277	0.103683545169189	0.575427535625761	0.812722586680193	1	LACC1
MAPRE1	20.6976107992055	0.0284642078403736	0.0730583321626781	0.575472497618895	0.812722586680193	0.833241379497521	MAPRE1
HNRNPK	88.4867222060157	0.0264087119305542	0.0593959227974437	0.575611787291487	0.81282977275897	0.415268927953236	HNRNPK
CDK18	181.094718168915	-0.0272840255172564	0.0930269441714599	0.575878503373348	0.812848323453662	0.386252970228341	CDK18
AC010890.1	9.25346911306954	-0.0263249671580678	0.0974583452934413	0.575853121688751	0.812848323453662	1	AC010890.1
GAPT	5.04026804214057	-0.0258473851860004	0.0993830426617099	0.57570560098909	0.812848323453662	0.770168811912266	GAPT
ABHD8	18.2107491957884	-0.0286379626855731	0.0795982708117938	0.575789048480506	0.812848323453662	0.929860452549061	ABHD8
HCG27	8.73809475756016	0.0264090658081758	0.0970027547555203	0.57620337812477	0.813217359858646	1	HCG27
SACM1L	75.2292758959427	-0.0249268779080716	0.0537310656414362	0.576324467223245	0.813298736378654	0.415783083218589	SACM1L
QRSL1	27.1315425616439	-0.027718323563592	0.0667967966729288	0.576425042743778	0.813351149781086	0.418651174378714	QRSL1
EFCAB2	62.202937462047	0.0284929113185498	0.0797729886891409	0.577665374041535	0.813641445703631	0.378652096037087	EFCAB2
FOXN2	137.251660133533	0.0273956688117025	0.065354092377704	0.57785326562506	0.813641445703631	0.402984382783579	FOXN2
ACAA1	29.0424220281106	0.0281873452555425	0.0854412284727109	0.577899910000231	0.813641445703631	0.570848753449024	ACAA1
ETV5	110.352031040897	-0.027931335990984	0.088286521039422	0.577245041869041	0.813641445703631	0.378376573796533	ETV5
SH3D19	137.590472428169	-0.0278310007563373	0.0889752971235862	0.577377872114041	0.813641445703631	0.387258626154319	SH3D19
MYO10	47.780252643664	0.0274474925973084	0.0914997724697228	0.577358815717018	0.813641445703631	0.416529302805509	MYO10
PARP8	215.222411043888	0.0284871682526815	0.0757151447636393	0.577084846951441	0.813641445703631	0.378193175032182	PARP8
NELFE	13.1731379909414	0.0279865830121051	0.0877485425081173	0.577388976461628	0.813641445703631	0.836016298336049	NELFE
PHF2	35.9982860280151	0.0281240997996477	0.0709348092638619	0.577652241639747	0.813641445703631	0.577729214135135	PHF2
MIS18BP1	162.92658310959	0.0282485067055473	0.0855879854286811	0.576921833041972	0.813641445703631	0.402334818600197	MIS18BP1
B9D1	5.99009713014329	-0.0271541928137979	0.0929754620381203	0.577756976171097	0.813641445703631	0.772913105495649	B9D1
GGNBP2	81.4948300478472	-0.0269433561982492	0.062460064669243	0.57707859146021	0.813641445703631	0.416327138031819	GGNBP2
GGA3	41.4386210406947	-0.0268922572341629	0.0624081258070123	0.577658957975212	0.813641445703631	0.378647890389544	GGA3
PSMG2	34.254424445265	0.0277784435675624	0.0674244558171812	0.576806679605947	0.813641445703631	0.378089233067449	PSMG2
C20orf194	266.940113217063	-0.0274396417199313	0.0655061504642567	0.57757894898921	0.813641445703631	0.366300915917231	C20orf194
LSM7	25.186059393191	0.0269614553292264	0.0940223658659934	0.577606056771419	0.813641445703631	0.378613214342477	LSM7
AXL	120.024774363473	-0.0283677532804985	0.0839889978774253	0.57702925032567	0.813641445703631	0.38702479870555	AXL
CTU1	6.80922796107973	0.0264241037818131	0.0965370830405885	0.577498657070368	0.813641445703631	1	CTU1
ZNF211	4.26393499455356	0.0267298608666648	0.0950453040026117	0.57786578106222	0.813641445703631	1	ZNF211
LINC01725	7.45918417428024	-0.0232008972869598	0.107802914498434	0.577642062743661	0.813641445703631	1	LINC01725
MGAT2	4.61666884471789	0.0261854121746527	0.0973066005157495	0.578283188532475	0.8139129575591	1	MGAT2
TMEM51-AS1	5.04200173197892	0.0254188751109097	0.10031667782887	0.578206734008479	0.8139129575591	1	TMEM51-AS1
AC005280.2	6.85181995138269	0.0256859026504122	0.0993027638550361	0.578256213171671	0.8139129575591	1	AC005280.2
MT-ND4	2234.93984670955	0.0250641642625382	0.101558890692545	0.578347131593887	0.813913612259556	0.387908727435786	MT-ND4
FBH1	39.805674548471	0.0276044494285467	0.0671498841389387	0.578667702682214	0.814275382330043	0.379309109349234	FBH1
TTC14	110.588182757334	-0.02380098301338	0.0504888843816521	0.578954316852009	0.814449736352051	0.403752235931601	TTC14
MAP3K1	120.486311020638	-0.0269444214301065	0.0632475552511927	0.579130760274272	0.814449736352051	0.388434322511104	MAP3K1
HPSE2	45.3343619065193	-0.0226989480697629	0.109018501593356	0.579236245967427	0.814449736352051	0.420692920388561	HPSE2
ABLIM1	25.3220868764891	-0.024485044633091	0.10334232637055	0.579226547429076	0.814449736352051	0.379675424770354	ABLIM1
DRG2	12.5677128590822	-0.0282784502101378	0.0828773962459586	0.579103163486375	0.814449736352051	0.774714011172853	DRG2
PIP4K2B	32.5408423176052	0.0281935199592713	0.0731706684841697	0.579181552847246	0.814449736352051	0.572114758528666	PIP4K2B
YTHDF1	20.523121347048	-0.0276305217832748	0.0674413218246365	0.578858428099129	0.814449736352051	1	YTHDF1
C16orf72	46.168036680945	0.0274407143732421	0.0664042635344568	0.579451296327638	0.814662776481686	0.418038900418206	C16orf72
SLC17A5	47.2743445184845	0.0281725114665412	0.0736952034358255	0.579918414346281	0.815061622756376	0.421188371785974	SLC17A5
FIG4	73.7163702202838	0.0263177687203065	0.0603514617848018	0.579925689003776	0.815061622756376	0.418381145907958	FIG4
LARP6	28.2700583899285	-0.0262191016009167	0.0966865048283923	0.579840236194937	0.815061622756376	0.579917500241865	LARP6
PPP1R3E	24.9837360234126	-0.0283139668266884	0.0785097667363771	0.580114656513647	0.815237848072992	0.418517474483874	PPP1R3E
TXNRD3	11.6516987602791	-0.0272007918715039	0.0916197979353455	0.580393987332332	0.815541008830154	0.656633638474009	TXNRD3
TTC23	26.4089762568704	0.0280144075908498	0.0721825935338518	0.580593945764938	0.815732585206885	0.57350991835218	TTC23
RBM27	29.7043285748455	0.0282692924344446	0.0794336408302155	0.580660507773081	0.815736718600465	0.573575668214255	RBM27
NPIPB11	5.8030534642585	0.0260795331097067	0.0969714505452701	0.580845886514087	0.815907751630546	1	NPIPB11
RORA-AS1	27.6686024946789	0.0259318502708908	0.0975203298027934	0.581078881710762	0.816145626168845	0.581156310807921	RORA-AS1
PUS7	38.0260975839374	0.0281892206727427	0.0760473431775207	0.581184786306127	0.816204964952591	0.41928950810359	PUS7
EOGT	13.165527905215	-0.0282059094689064	0.0777888401179915	0.581476220892746	0.816308760012062	0.839170817849392	EOGT
HIST1H4E	8.50816194802209	-0.0241512955294208	0.103926312774245	0.581540269511891	0.816308760012062	0.842027061947188	HIST1H4E
SELPLG	60.6823937901885	0.0270794971930385	0.0918147893158669	0.581577017837326	0.816308760012062	0.390075075281243	SELPLG
FECH	26.6093765751101	-0.027803914396208	0.0705513003412194	0.581459993408386	0.816308760012062	0.419488053305137	FECH
SOD1	66.5057295130132	-0.0246484270271895	0.102231162177761	0.581550503982109	0.816308760012062	0.381198747890361	SOD1
TENM3	25.3356585890693	-0.0246203902331745	0.102264628050778	0.581815336980663	0.816375164233537	0.381372342456538	TENM3
AC100801.1	11.2164946221152	-0.0214379396080007	0.112330197742094	0.581744862243944	0.816375164233537	0.658161962212186	AC100801.1
PRORP	20.9823281203128	-0.0264488921186721	0.0950068575973434	0.581810797494565	0.816375164233537	1	PRORP
SARNP	22.4162039319419	0.0281729788269687	0.0790184444967205	0.581968803147472	0.816376379348388	1	SARNP
GFAP	241.803073195011	-0.0239948318508606	0.104339558341842	0.582007212885947	0.816376379348388	0.381419052840749	GFAP
AC068724.3	12.1806295302962	-0.0278170124627857	0.0861471010002613	0.581926104705033	0.816376379348388	0.778490492208884	AC068724.3
BRINP2	8.96734543034007	0.021697684512116	0.111487679388515	0.582091183796865	0.816404852181514	1	BRINP2
KCTD13	30.7628546284777	-0.0274354751212445	0.0678441431077411	0.582256388378062	0.816547239613203	0.381661445877983	KCTD13
ZNF337	33.8880695730201	-0.0270408013398636	0.0651919701855416	0.582414061712228	0.816679035353695	0.420176355613182	ZNF337
ZFHX3	619.283970254391	-0.0263102602556379	0.0612589475225111	0.582719409888789	0.817017853864849	0.420396645768339	ZFHX3
EEF2K	32.9696627509067	-0.0275179535213544	0.0688749316287579	0.58287199033774	0.817142429489449	0.423333521572588	EEF2K
SLC25A28	22.4493761947559	-0.026963899401723	0.0649851793730251	0.583023084387611	0.817154009149649	0.84417406761244	SLC25A28
MADD	35.7458228819088	-0.0243997406580002	0.0534066555563114	0.583027653133307	0.817154009149649	0.575913931215744	MADD
BICRAL	121.295096663037	0.0275326867188533	0.0691275642412967	0.583071442030116	0.817154009149649	0.420650615567363	BICRAL
ZNF354C	11.9849788290963	-0.0274772246307703	0.0688198544883013	0.583338147113401	0.81741171502353	0.780379497669581	ZNF354C
FAM3A	12.5358766141484	-0.0280260990962038	0.0810460359642088	0.583446577436854	0.81741171502353	0.844787254053181	FAM3A
TMEM143	12.8764335898299	0.0277699563662642	0.0854541834024945	0.583398280583122	0.81741171502353	0.660032571011847	TMEM143
TDRD3	111.658378289974	-0.0256317907131389	0.0584623207186252	0.583831133664853	0.817771771449721	0.382614361284604	TDRD3
TMED3	22.981745916255	-0.0279515741079998	0.0822718439158379	0.583812761042546	0.817771771449721	0.845317460681679	TMED3
SOX8	23.5868422471696	-0.0251395214599367	0.099806636229975	0.584077838987276	0.818027968486603	0.660801395150646	SOX8
CACHD1	8.66723876808971	-0.0225031566660942	0.108557926544283	0.584524400166087	0.818257948684205	1	CACHD1
FAM161A	8.67981456417428	-0.025838359323986	0.0968887817431084	0.584451584914943	0.818257948684205	0.846242430140506	FAM161A
NEBL	37.6392263929918	-0.0241579866916183	0.103213961504041	0.584518342551088	0.818257948684205	0.42452924909386	NEBL
SF3B3	43.3416981707074	-0.0264377615209051	0.0625862689812605	0.584561130084801	0.818257948684205	0.3831721739176	SF3B3
ZC3H4	24.1827447481961	-0.0279593903191708	0.0765311614585296	0.58442592833697	0.818257948684205	0.42162779513351	ZC3H4
C1orf52	35.0274999103626	0.0273891848483551	0.0690183783003033	0.584853924091397	0.818294140730652	0.424772978278979	C1orf52
MRPL24	11.4751852724938	-0.0260718472118819	0.0957704111973809	0.584723093579717	0.818294140730652	0.782232254656298	MRPL24
COLGALT2	102.095555019535	-0.0264856983304047	0.0938049336223411	0.584655822094527	0.818294140730652	0.407728362238698	COLGALT2
MED10	21.0524233262819	-0.0279148464181239	0.0807334552794387	0.585033722358282	0.818294140730652	0.847085321865743	MED10
TCTN3	16.141849186954	-0.0279207641210556	0.0810294295011692	0.584845177855891	0.818294140730652	0.661669530459141	TCTN3
RSPRY1	40.4004699567799	-0.0243668919032051	0.053737446697744	0.58494518725611	0.818294140730652	0.508738428788436	RSPRY1
AC104365.1	6.85676109476964	0.0208745552602618	0.113403659486656	0.585017838792617	0.818294140730652	0.782626559610159	AC104365.1
KSR2	10.8205876918832	-0.0227958127935748	0.10751927325771	0.585138225725597	0.818351039512829	0.844455724574958	KSR2
TINF2	4.62165241821537	0.0264824358496932	0.0935722450083466	0.58531714161514	0.818511984926309	1	TINF2
ADGRB3	410.652688058061	-0.0270407486616712	0.0902302222393108	0.585531517817794	0.818722477803681	0.408339056547339	ADGRB3
EIF4A2	79.7272709074761	0.0274410905273599	0.0699933822442212	0.58560390964443	0.818730666407512	0.383855702277965	EIF4A2
AGAP4	18.7020314442917	0.0273329264300955	0.0690465650800024	0.585665081289167	0.818730666407512	0.847999482644417	AGAP4
WDR20	119.779564174479	-0.0243173851201136	0.053747477061398	0.585750082975871	0.818760227179398	0.383951516984579	WDR20
NMI	16.5719498320908	0.0277181870376025	0.0832353974409624	0.58623322811294	0.819133092910053	1	NMI
HHATL	12.4055980387563	0.0187846480680764	0.119349285063858	0.586392200384215	0.819133092910053	0.663419767459776	HHATL
KIAA1211	11.7733528804355	-0.0241541416098606	0.102796006849435	0.586341120210201	0.819133092910053	0.84619170949087	KIAA1211
COMMD5	10.9913071358344	0.0273659507136891	0.0873391714005952	0.586259574264756	0.819133092910053	0.817549163192827	COMMD5
GSPT1	66.5806945664078	-0.0260577509352431	0.0612908619865835	0.586425217713394	0.819133092910053	0.423070160933423	GSPT1
PPP6R1	28.9561578860128	0.0270802801790436	0.0674742357848803	0.586464030019832	0.819133092910053	0.425942380521819	PPP6R1
AC016597.1	33.0631425016383	0.026001563318896	0.095629140933838	0.586117468744759	0.819133092910053	0.586195569236556	AC016597.1
GBA	12.4094651774444	-0.0266193775628439	0.0922164885871827	0.586850755413183	0.819494705500744	0.846927201286965	GBA
CPNE2	42.5808354470841	0.0276397060094325	0.083801681283132	0.586806589357299	0.819494705500744	0.384644043097068	CPNE2
CLASP2	537.465631832781	-0.0270770437173816	0.0678632457864722	0.587203141558112	0.819759809202593	0.393848626447498	CLASP2
HIST1H4C	31.5495291214134	0.0227685677127329	0.107189875013595	0.587132989382056	0.819759809202593	0.423580775185198	HIST1H4C
ZNHIT1	20.7207723835775	-0.0252119267370508	0.0986558286063687	0.58723240114848	0.819759809202593	0.850268845241399	ZNHIT1
DDI2	65.4573035072119	-0.0259308707754884	0.060987737297764	0.587376771493789	0.819782841416498	0.393965083439699	DDI2
REEP5	55.4878485095997	0.0274792368424965	0.0717613924332694	0.587328422389726	0.819782841416498	0.38498609782354	REEP5
PDLIM7	5.41338148147236	-0.0238028702696832	0.10373111322507	0.587483912581968	0.819843135298867	1	PDLIM7
PPT1	65.5862318734931	0.0277109246509543	0.0808212599117403	0.587702936595924	0.819912838067031	0.409853364604632	PPT1
MRPL3	50.024093444933	-0.0276470028380121	0.0748544104916884	0.587771161526418	0.819912838067031	0.497359329327571	MRPL3
IFIT5	7.25913075993098	0.0268802628239392	0.0902271540711457	0.587696317860264	0.819912838067031	1	IFIT5
LHPP	64.3955157849826	-0.0277055423326102	0.0764945438641593	0.587789643387315	0.819912838067031	0.385208574888101	LHPP
MADCAM1	7.60895654383384	0.0261591359540199	0.094182206740635	0.588099435251309	0.820255733579059	1	MADCAM1
NUDT21	24.24726689307	-0.0270680004161808	0.0683575479397802	0.588172833714792	0.820257540135366	0.58825120808516	NUDT21
AC079793.1	22.9586515453168	0.0242456668384371	0.102018182860575	0.588228675834089	0.820257540135366	0.949949611158573	AC079793.1
SLC9A7	22.0128166824458	0.0259948102832666	0.0948830423697111	0.588396301769659	0.820402064081184	0.849157692153809	SLC9A7
IL1RAP	119.160088036484	-0.0263548175439734	0.0930001518628748	0.588528820830994	0.820426730476631	0.385692995620709	IL1RAP
LRSAM1	47.7019230258975	-0.0261911373753681	0.0627711660202628	0.588541964352211	0.820426730476631	0.498011566118986	LRSAM1
IFI16	260.718539737402	-0.0273571284130059	0.0714493735675423	0.588620923900982	0.820445805989885	0.37330374302995	IFI16
TGIF2	10.7174222688771	-0.02406077733466	0.102544292575076	0.588747610428399	0.820445805989885	0.852462755594806	TGIF2
OSBP2	83.6118552494231	-0.0274655085848852	0.0842724178370449	0.588688954247277	0.820445805989885	0.410540995424222	OSBP2
TAF1D	101.511228333156	-0.0271825703260381	0.0697966955645883	0.588839657959267	0.820484904841744	0.38589670306699	TAF1D
NDUFB3	15.2677276220995	-0.0241213927851049	0.102223175623592	0.589191425061953	0.820664160985306	0.853105366178342	NDUFB3
CD2AP	104.89612810763	-0.0263287765378584	0.0638115271873702	0.589191497970007	0.820664160985306	0.386207319494856	CD2AP
MCRS1	8.53395866405734	0.0275611737895985	0.0818519929088971	0.58922432272896	0.820664160985306	1	MCRS1
LINC00963	10.683541318127	0.0214370834984809	0.110910498561394	0.589217402808433	0.820664160985306	1	LINC00963
SEPT7-AS1	8.34072905666028	-0.0252111021349112	0.0980671108052072	0.589289068710595	0.8206651937664	1	SEPT7-AS1
HNRNPA0	20.270991341726	0.0275300383169723	0.0751938990979523	0.589536526565334	0.820720481086822	0.850803233862892	HNRNPA0
FAR2	169.367127611243	0.0275879117516055	0.0771895993381484	0.589562414441493	0.820720481086822	0.386370362304851	FAR2
DIDO1	70.4302957959273	0.0207227426243857	0.0432151898273616	0.589584803563462	0.820720481086822	0.425349610134607	DIDO1
TNFAIP8L1	13.6825364735859	0.0267340171026791	0.0903134509412324	0.589493192120976	0.820720481086822	0.850740694760162	TNFAIP8L1
CPQ	292.876284383723	0.0257218535333526	0.0608612802627512	0.5900208613854	0.821060069967832	0.395738526220083	CPQ
FRA10AC1	49.0530026466015	0.025402305185479	0.0593131834265602	0.58996488721818	0.821060069967832	0.51310416138583	FRA10AC1
SLC2A13	162.252177350265	0.0264227067430189	0.0646796868974979	0.589897147446415	0.821060069967832	0.425574947266838	SLC2A13
ZCCHC17	35.2805337410743	-0.0270394907524948	0.0694146754974511	0.590233039227352	0.821177086477117	0.425817272776596	ZCCHC17
VAV2	27.1974316807897	-0.0274175051792639	0.0739239838382931	0.590201174125896	0.821177086477117	0.386869149007107	VAV2
TBC1D25	11.6844236192656	-0.027342959052979	0.0735493823716758	0.590905275680811	0.821933981859336	0.824027674541495	TBC1D25
ZC3H3	30.9783882306931	-0.0272917834628788	0.0727672682391201	0.590900200842401	0.821933981859336	0.583690423249119	ZC3H3
ZDHHC11B	20.5380833471594	0.025437116399732	0.0965868908744667	0.590994383747981	0.821968758912747	0.954416042778307	ZDHHC11B
SP2	12.9277599761218	-0.0273805606549529	0.0823601563890352	0.591328681001164	0.822301511606366	0.853389622866587	SP2
ALDH16A1	4.15301505869799	-0.0256587939866114	0.0954587780934155	0.591361896624731	0.822301511606366	1	ALDH16A1
SRSF3	56.7104645185707	0.0266242607785447	0.0668408000431746	0.59158255510541	0.822433334351531	0.4296599090455	SRSF3
CCNJ	7.7593108920359	-0.0262643975775675	0.0922551071649466	0.591584982274542	0.822433334351531	1	CCNJ
TBCE	16.7897180774066	-0.0266083663388087	0.0899686388735733	0.591877787619642	0.822651297065232	0.955842680408971	TBCE
MAK	19.3991955960307	0.0264192582790315	0.0911140817283115	0.592072295185345	0.822651297065232	0.857276651870882	MAK
RXRB	10.8435577842671	-0.0269117396986924	0.0874997424362683	0.5920911984329	0.822651297065232	0.854490067482934	RXRB
PQBP1	10.0760247106177	-0.0256331794379011	0.0952690157956687	0.592274197461096	0.822651297065232	1	PQBP1
UTP20	39.6369279155685	-0.026863813437075	0.0692036426036798	0.592319199384356	0.822651297065232	0.501207781253838	UTP20
SMOC1	33.5695631524486	0.0241039802169515	0.101512412178158	0.592314023032261	0.822651297065232	0.388254093826298	SMOC1
CNTROB	7.74985679407553	-0.0273100862773337	0.0824637871832347	0.592200888014642	0.822651297065232	1	CNTROB
CDRT4	12.724005285675	0.0255869418278096	0.0956041222402671	0.591926638118264	0.822651297065232	0.791869029649068	CDRT4
SRSF1	19.0162212799257	-0.0273950962646328	0.0766616748212228	0.591988644249289	0.822651297065232	0.669751351483465	SRSF1
GOLPH3	103.817016668421	-0.0268183309586033	0.0689026792558512	0.592478869534993	0.822694830536894	0.427437502877524	GOLPH3
TLE2	7.25999022824833	-0.0226423954325816	0.106470773808217	0.592443476994465	0.822694830536894	1	TLE2
TRAPPC2	13.4172814612421	0.0273352545336498	0.0800858338318184	0.592919668704968	0.823217757675701	0.670804673863062	TRAPPC2
CLDND1	180.169323254321	-0.027064174909336	0.0851409615817889	0.593143223832616	0.823349833926794	0.388717049590035	CLDND1
RPL7L1	31.7692929205911	0.0268836291012126	0.0699477582798477	0.593132057719986	0.823349833926794	0.585895048469506	RPL7L1
PHF6	41.3406477673423	0.0254588147738406	0.0606892977598672	0.593323316887527	0.823510669964481	0.43092420519913	PHF6
OCIAD1	95.6218417453991	0.0243816083257844	0.0559870343369742	0.593668196111402	0.823900163496093	0.414013428356091	OCIAD1
LINC02199	5.924052858401	0.0212057846955501	0.110711773473048	0.593911439301048	0.82397018769942	0.794524261708998	LINC02199
SEMA6A-AS1	41.9446288617193	0.0272655036395296	0.079868143324423	0.593898807371171	0.82397018769942	0.431342177613504	SEMA6A-AS1
FAM95C	32.1842063608359	-0.0186583345814721	0.118456770540039	0.593903445170467	0.82397018769942	0.586657023955076	FAM95C
ZNF438	122.20171088148	0.0259603188820622	0.0636492971698557	0.594008819303397	0.824016129082349	0.376720749526161	ZNF438
SETDB2	45.3795311769736	-0.026274428183331	0.0656986034076489	0.594182360054866	0.824167700197262	0.516772181144157	SETDB2
