model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-08-06	KEGG_2021_Human	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling pathway, Insulin signaling pathway, PI3K-Akt signaling pathway, VEGF signaling pathway, MAPK signaling pathway	1.0	1.0	0.8200596139982732	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Vitamin digestion and absorption	Axon guidance, Vitamin digestion and absorption	Semaphorin-plexin signaling pathway, Axon guidance, PI3K-Akt signaling pathway, Rho GTPase binding, Calcium ion transmembrane transport	0.3333333333333333	0.2	0.3310842523506506	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Notch signaling pathway, Prolactin signaling pathway	Notch signaling pathway, Prolactin signaling pathway	Notch signaling pathway, Insulin signaling pathway, PI3K-Akt signaling pathway, MAPK cascade, Wnt signaling pathway	0.8333333333333334	0.6	0.7146220020623505	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Base excision repair, Glutamatergic synapse	Base excision repair, Glutamatergic synapse	Glutamate receptor signaling pathway, Dopamine receptor mediated signaling pathway, Neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential, Calcium ion transmembrane transport	0.0	0.0	0.5241866128613619	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Chemokine signaling pathway, GABAergic synapse	Chemokine signaling pathway, GABAergic synapse	Chemokine signaling pathway, GABAergic synapse, PI3K-Akt signaling pathway	1.0	1.0	0.8893361110661692	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Proteasome	D-Glutamine and D-glutamate metabolism, Proteasome	26S proteasome complex, Proteasome-mediated protein degradation, Ubiquitin-independent protein catabolic process, Antigen processing and presentation, Regulation of amino acid metabolism	0.42857142857142855	0.0	0.5881914935274213	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Glycosaminoglycan biosynthesis	Axon guidance, Glycosaminoglycan biosynthesis	Semaphorin-plexin Signaling Pathway, Heparan Sulfate Biosynthesis, Axon Guidance, PI3K-Akt Signaling Pathway, Regulation of Actin Cytoskeleton	0.75	0.3333333333333333	0.5033713862485013	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid biosynthesis, Steroid hormone biosynthesis	Fatty acid biosynthesis, Steroid hormone biosynthesis	Androgen and estrogen metabolism, Steroid hormone biosynthesis, Xenobiotic metabolism, Fatty acid metabolism, Bile acid biosynthesis	1.0	0.8	0.7007378929671599	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Primary bile acid biosynthesis, Sphingolipid signaling pathway	Primary bile acid biosynthesis, Sphingolipid signaling pathway	Sphingolipid metabolism, Phosphatidylinositol 3-kinase (PI3K) pathway, MAPK signaling pathway, Protein kinase C (PKC) signaling, Apoptosis	0.42857142857142855	0.16666666666666666	0.5908300777210855	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Tryptophan metabolism	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Tryptophan metabolism	GPI Anchor Biosynthesis, Tryptophan Metabolism, Monoamine Oxidation, Fatty Acid Beta-Oxidation, Xenobiotic Metabolism	0.8333333333333334	0.8	0.8062583441374067	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Chemokine signaling pathway	Axon guidance, Chemokine signaling pathway	Chemokine Signaling Pathway, Axon Guidance, PI3K-Akt Signaling Pathway, Rho GTPase Activity, MAPK Signaling Pathway	1.0	0.75	0.6972904071533254	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Phosphatidylinositol signaling system	Axon guidance, Phosphatidylinositol signaling system	Semaphorin interactions, Axon guidance, Calcium signaling pathway, PI3K-Akt signaling pathway, Rho GTPase cycle	0.6	0.25	0.5983665849489479	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Complement and coagulation cascades, Phototransduction	Complement and coagulation cascades, Phototransduction	Complement and Coagulation Cascades, Phototransduction, Platelet Aggregation	1.0	1.0	0.9374602719094316	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Wnt signaling pathway	Glycosaminoglycan degradation, Wnt signaling pathway	Wnt signaling pathway, Planar cell polarity pathway, Beta-catenin destruction complex, Cell cycle regulation	0.6	0.5	0.5715821664480271	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	GABAergic synapse, T cell receptor signaling pathway	GABAergic synapse, T cell receptor signaling pathway	GABAergic synapse, Ras signaling pathway, PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Calcium signaling pathway	0.5714285714285714	0.3333333333333333	0.744905751975038	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Phosphatidylinositol signaling system, Sphingolipid metabolism	Phosphatidylinositol signaling system, Sphingolipid metabolism	Phosphatidylinositol signaling system, Sphingolipid metabolism, Calcium signaling pathway	1.0	1.0	0.9159952782760896	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Toll-like receptor signaling pathway, Vitamin B6 metabolism	Toll-like receptor signaling pathway, Vitamin B6 metabolism	Toll-like receptor signaling pathway, NF-kappa B signaling pathway, Cytokine-mediated signaling pathway, PI3K-Akt signaling pathway, MAPK signaling pathway	0.625	0.5714285714285714	0.6401008585313837	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Glutamatergic synapse	Axon guidance, Glutamatergic synapse	Synaptic transmission, glutamatergic, Axon guidance, Calcium signaling pathway, Rho protein signal transduction, Regulation of actin cytoskeleton	0.75	0.3333333333333333	0.652104830897025	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Insulin secretion, Notch signaling pathway	Insulin secretion, Notch signaling pathway	Notch signaling pathway, cAMP signaling pathway, Insulin secretion, Calcium ion transport, Synaptic vesicle cycle	1.0	0.75	0.7041499762269717	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	B cell receptor signaling pathway, GABAergic synapse	B cell receptor signaling pathway, GABAergic synapse	GABAergic synapse, B cell receptor signaling pathway, Ras signaling pathway, Phosphoinositide 3-kinase (PI3K) cascade, MAPK signaling pathway	1.0	0.8333333333333334	0.8204091528380224	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Aminoacyl-tRNA biosynthesis, Non-homologous end-joining	Aminoacyl-tRNA biosynthesis, Non-homologous end-joining	Aminoacyl-tRNA biosynthesis, Non-homologous end joining, DNA double-strand break repair	1.0	1.0	0.9423581896702273	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	Glutamatergic synapse, Notch signaling pathway	Glutamatergic synapse, Notch signaling pathway	Glutamatergic Synapse, Notch Signaling Pathway, G Protein-Coupled Receptor Signaling Pathway, Calcium Signaling Pathway, Phospholipase D Signaling Pathway	1.0	1.0	0.8456734449113049	llm2geneset
gpt-4o-2024-08-06	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Steroid hormone biosynthesis	D-Glutamine and D-glutamate metabolism, Steroid hormone biosynthesis	Steroid Metabolism, Androgen Metabolism, Estrogen Metabolism, Drug Metabolism - Cytochrome P450	0.2222222222222222	0.0	0.49171545698514896	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Glycosphingolipid Metabolism R-HSA-1660662	Chondroitin Sulfate Biosynthesis, Glycosphingolipid Metabolism	Sulfate and Glycosaminoglycan Metabolism  	0.4	0.0	0.6993292266429217	GSAI
gpt-4o-2024-08-06	Reactome_2022	Melanin Biosynthesis R-HSA-5662702, Signaling By BMP R-HSA-201451	Melanin Biosynthesis, Signaling By BMP	Regulation of Bone Morphogenetic Protein (BMP) Signaling  	0.4	0.0	0.5861625745812483	GSAI
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071, RNA Polymerase III Transcription Termination R-HSA-73980	RNA Polymerase III Transcription Initiation From Type 3 Promoter, RNA Polymerase III Transcription Termination	RNA Polymerase III Transcription	0.2857142857142857	0.23076923076923078	0.7983096063787267	GSAI
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, RHO GTPase Cycle R-HSA-9012999	Bile Acid And Bile Salt Metabolism, RHO GTPase Cycle	Regulation of Rho GTPase signaling pathways  	0.2222222222222222	0.125	0.6026058264868888	GSAI
gpt-4o-2024-08-06	Reactome_2022	Bicarbonate Transporters R-HSA-425381, Interleukin-6 Signaling R-HSA-1059683	Bicarbonate Transporters, Interleukin-6 Signaling	IL-6 Signaling and Anion Transport Regulation  	0.6	0.25	0.6636361055242901	GSAI
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	Platelet Activation, Signaling And Aggregation, Synthesis Of Glycosylphosphatidylinositol (GPI)	Platelet Activation and Signal Transduction  	0.4444444444444444	0.125	0.7521911535339327	GSAI
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Calcitonin-like Ligand Receptors R-HSA-419812	Bile Acid And Bile Salt Metabolism, Calcitonin-like Ligand Receptors	Bile Acid Metabolism and Transport  	0.4	0.1111111111111111	0.6821794966526564	GSAI
gpt-4o-2024-08-06	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, Olfactory Signaling Pathway R-HSA-381753	Nucleotide Biosynthesis, Olfactory Signaling Pathway	Olfactory signal transduction	0.4	0.25	0.5846809334566868	GSAI
gpt-4o-2024-08-06	Reactome_2022	Activation Of Caspases Thru Apoptosome-Mediated Cleavage R-HSA-111459, Signaling By EGFR In Cancer R-HSA-1643713	Activation Of Caspases Thru Apoptosome-Mediated Cleavage, Signaling By EGFR In Cancer	Epidermal Growth Factor Receptor Signaling Pathway in Apoptosis Regulation	0.16666666666666666	0.0	0.673038552138694	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Translation R-HSA-5368287, Visual Phototransduction R-HSA-2187338	Mitochondrial Translation, Visual Phototransduction	Mitochondrial Ribosome Complex and Lipid Metabolism in Visual Function	0.5	0.0	0.6700190991738841	GSAI
gpt-4o-2024-08-06	Reactome_2022	Rap1 Signaling R-HSA-392517, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Rap1 Signaling, Vitamin B1 (Thiamin) Metabolism	Rap1 Signaling and Regulation	0.3333333333333333	0.2	0.700783871144661	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409, Pyrimidine Catabolism R-HSA-73621	Mitochondrial Iron-Sulfur Cluster Biogenesis, Pyrimidine Catabolism	Iron-Sulfur Cluster Biogenesis and Metabolism  	0.5714285714285714	0.5	0.7580417865303648	GSAI
gpt-4o-2024-08-06	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Rap1 Signaling R-HSA-392517	Olfactory Signaling Pathway, Rap1 Signaling	Olfactory Signal Transduction	0.4	0.25	0.651664882030488	GSAI
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Smooth Muscle Contraction R-HSA-445355	Coenzyme A Biosynthesis, Smooth Muscle Contraction	Muscle Ca²⁺ Regulation and Cytoskeletal Organization	0.16666666666666666	0.0	0.47828145563249025	GSAI
gpt-4o-2024-08-06	Reactome_2022	Intraflagellar Transport R-HSA-5620924, O-linked Glycosylation Of Mucins R-HSA-913709	Intraflagellar Transport, O-linked Glycosylation Of Mucins	Ciliary Structure and Glycosylation Processes  	0.14285714285714285	0.0	0.619830466931573	GSAI
gpt-4o-2024-08-06	Reactome_2022	Muscarinic Acetylcholine Receptors R-HSA-390648, Signaling By NODAL R-HSA-1181150	Muscarinic Acetylcholine Receptors, Signaling By NODAL	Nodal Signaling and TGF-beta Pathway in Development	0.3333333333333333	0.0	0.5662847451872466	GSAI
gpt-4o-2024-08-06	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Hyaluronan Metabolism, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Lipid Metabolism and Extracellular Matrix Interaction  	0.09090909090909091	0.0	0.5297432839941263	GSAI
gpt-4o-2024-08-06	Reactome_2022	Digestion And Absorption R-HSA-8963743, Pyroptosis R-HSA-5620971	Digestion And Absorption, Pyroptosis	Inflammatory Response Modulation and Lipid/Carbohydrate Digestion  	0.5	0.0	0.5537078270043759	GSAI
gpt-4o-2024-08-06	Reactome_2022	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960, Peroxisomal Lipid Metabolism R-HSA-390918	Formation Of Tubulin Folding Intermediates By CCT/TriC, Peroxisomal Lipid Metabolism	Peroxisomal fatty acid beta-oxidation and microtubule folding  	0.18181818181818182	0.0	0.7030918684750549	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Sulfur Amino Acid Metabolism R-HSA-1614635	Mitochondrial Fatty Acid Beta-Oxidation, Sulfur Amino Acid Metabolism	Amino Acid and One-Carbon Metabolism Integration  	0.3333333333333333	0.125	0.5425042851548898	GSAI
gpt-4o-2024-08-06	Reactome_2022	Organic Cation Transport R-HSA-549127, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Organic Cation Transport, Purine Ribonucleoside Monophosphate Biosynthesis	Purine Metabolism and Transport	0.2857142857142857	0.0	0.678890146004231	GSAI
gpt-4o-2024-08-06	Reactome_2022	Signaling By Leptin R-HSA-2586552, rRNA Processing In Mitochondrion R-HSA-8868766	Signaling By Leptin, rRNA Processing In Mitochondrion	Mitochondrial gene expression and leptin signaling	0.2857142857142857	0.0	0.7411619350731495	GSAI
gpt-4o-2024-08-06	Reactome_2022	Digestion Of Dietary Carbohydrate R-HSA-189085, tRNA Modification In Mitochondrion R-HSA-6787450	Digestion Of Dietary Carbohydrate, tRNA Modification In Mitochondrion	Carbohydrate digestion and mitochondrial tRNA modification  	0.5	0.14285714285714285	0.8441184266949808	GSAI
gpt-4o-2024-08-06	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Smooth Muscle Contraction R-HSA-445355	Cholesterol Biosynthesis, Smooth Muscle Contraction	Cholesterol and Lipid Biosynthesis Pathway  	0.4	0.0	0.5916103224235454	GSAI
gpt-4o-2024-08-06	Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276, Phototransduction Cascade R-HSA-2514856	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K), Phototransduction Cascade	Phototransduction and Visual Signal Processing  	0.125	0.0	0.5104170002246886	GSAI
gpt-4o-2024-08-06	Reactome_2022	MTOR Signaling R-HSA-165159, Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	MTOR Signaling, Mitochondrial Fatty Acid Beta-Oxidation	Regulation of Cellular Metabolism and mTOR Signaling  	0.2857142857142857	0.16666666666666666	0.6325014797570108	GSAI
gpt-4o-2024-08-06	Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249, TNF Signaling R-HSA-75893	Inositol Phosphate Metabolism, TNF Signaling	Inositol Phosphate Metabolism and TNF Signaling Integration  	1.0	0.75	0.8971858027965733	GSAI
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, Rap1 Signaling R-HSA-392517	Creatine Metabolism, Rap1 Signaling	cAMP signaling and creatine metabolism  	0.75	0.3333333333333333	0.6454441615004425	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Nuclear Receptor Transcription Pathway R-HSA-383280	Mitochondrial Protein Import, Nuclear Receptor Transcription Pathway	Mitochondrial protein import and nuclear receptor signaling integration  	0.7142857142857143	0.5	0.8492930913316294	GSAI
gpt-4o-2024-08-06	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, RNA Polymerase III Transcription Initiation R-HSA-76046	Phospholipid Metabolism, RNA Polymerase III Transcription Initiation	Lipid Metabolism Regulation and Signaling	0.14285714285714285	0.0	0.494910549548614	GSAI
gpt-4o-2024-08-06	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, MTOR Signaling R-HSA-165159	Branched-chain Amino Acid Catabolism, MTOR Signaling	mTOR signaling and branched-chain amino acid metabolism  	0.8571428571428571	0.6666666666666666	0.8458445039521222	GSAI
gpt-4o-2024-08-06	Reactome_2022	Heme Biosynthesis R-HSA-189451, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Heme Biosynthesis, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Heme Biosynthesis and Fatty Acid Metabolism	0.36363636363636365	0.2	0.8371558825292109	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Mitochondrial Calcium Ion Transport, Vitamin B1 (Thiamin) Metabolism	Mitochondrial ion homeostasis and protein quality control  	0.25	0.0	0.5608828569228903	GSAI
gpt-4o-2024-08-06	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Phototransduction Cascade R-HSA-2514856	Metal Ion SLC Transporters, Phototransduction Cascade	Metal Ion Transport and Homeostasis  	0.5	0.2	0.6215858038577254	GSAI
gpt-4o-2024-08-06	Reactome_2022	Methionine Salvage Pathway R-HSA-1237112, Serotonin Receptors R-HSA-390666	Methionine Salvage Pathway, Serotonin Receptors	Serotonergic signaling and methionine salvage pathway	0.6	0.5	0.8393425465321479	GSAI
gpt-4o-2024-08-06	Reactome_2022	Deadenylation Of mRNA R-HSA-429947, O-linked Glycosylation Of Mucins R-HSA-913709	Deadenylation Of mRNA, O-linked Glycosylation Of Mucins	Glycosylation and Mucin Biogenesis  	0.25	0.0	0.664039968319466	GSAI
gpt-4o-2024-08-06	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition)	Cobalamin Transport and Metabolism  	0.23529411764705882	0.125	0.7209870177640912	GSAI
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Fatty Acid Beta-Oxidation, Regulation Of NF-kappa B Signaling	Fatty Acid Metabolism and Regulation of Inflammation  	0.36363636363636365	0.2	0.7145740801684215	GSAI
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Chondroitin Sulfate Biosynthesis, Purine Ribonucleoside Monophosphate Biosynthesis	Glycosaminoglycan biosynthesis and nucleotide metabolism integration  	0.14285714285714285	0.0	0.683449813366775	GSAI
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Signaling By NODAL R-HSA-1181150	Coenzyme A Biosynthesis, Signaling By NODAL	Nodal signaling pathway and embryonic development  	0.3333333333333333	0.0	0.5413390411846771	GSAI
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Urea Cycle R-HSA-70635	Platelet Activation, Signaling And Aggregation, Urea Cycle	Platelet activation and signaling pathways  	0.5714285714285714	0.16666666666666666	0.7243536722364281	GSAI
gpt-4o-2024-08-06	Reactome_2022	Ca2+ Activated K+ Channels R-HSA-1296052, Fructose Catabolism R-HSA-70350	Ca2+ Activated K+ Channels, Fructose Catabolism	Potassium channel regulation and fructose metabolism	0.3333333333333333	0.0	0.7230736882277999	GSAI
gpt-4o-2024-08-06	Reactome_2022	Pyrimidine Catabolism R-HSA-73621, RHO GTPase Cycle R-HSA-9012999	Pyrimidine Catabolism, RHO GTPase Cycle	Rho GTPase signaling and regulation	0.4	0.25	0.5939354671088575	GSAI
gpt-4o-2024-08-06	Reactome_2022	Signaling By BMP R-HSA-201451, Phototransduction Cascade R-HSA-2514856	Signaling By BMP, Phototransduction Cascade	Bone Morphogenetic Protein (BMP) Signaling and Regulation	0.4	0.0	0.6404596873370635	GSAI
gpt-4o-2024-08-06	Reactome_2022	Ketone Body Metabolism R-HSA-74182, Pyruvate Metabolism R-HSA-70268	Ketone Body Metabolism, Pyruvate Metabolism	Cellular Metabolic Flux Regulation through Pyruvate and Lactate Interconversion  	0.4	0.0	0.5348323486093562	GSAI
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, rRNA Processing In Mitochondrion R-HSA-8868766	Creatine Metabolism, rRNA Processing In Mitochondrion	Phosphocreatine Biosynthesis and Metabolic Regulation  	0.16666666666666666	0.0	0.5341909174101834	GSAI
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation, Visual Phototransduction	Visual Cycle and Retinoid Metabolism  	0.14285714285714285	0.0	0.4343131847583829	GSAI
gpt-4o-2024-08-06	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, RNA Polymerase III Chain Elongation R-HSA-73780	Fatty Acid Metabolism, RNA Polymerase III Chain Elongation	Peroxisomal and Mitochondrial Fatty Acid Metabolism	0.375	0.2857142857142857	0.5323463337892691	GSAI
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	RNA Polymerase III Transcription and Nucleotide-Sugar Transport	0.7777777777777778	0.5	0.9175971522661082	GSAI
gpt-4o-2024-08-06	Reactome_2022	DNA Repair R-HSA-73894, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	DNA Repair, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K)	DNA Repair and Maintenance Mechanisms  	0.25	0.14285714285714285	0.5623955445476825	GSAI
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Glycosphingolipid Metabolism R-HSA-1660662	Chondroitin Sulfate Biosynthesis, Glycosphingolipid Metabolism	Chondroitin sulfate metabolic process, Sphingolipid metabolic process, Glycosphingolipid catabolic process, Lysosomal lumen, Glycosaminoglycan biosynthetic process	0.8	0.25	0.732110323297296	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Melanin Biosynthesis R-HSA-5662702, Signaling By BMP R-HSA-201451	Melanin Biosynthesis, Signaling By BMP	Bone morphogenetic protein (BMP) signaling pathway, TGF-beta receptor signaling pathway, SMAD protein complex, Melanin biosynthetic process	0.6	0.0	0.7614699846759078	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071, RNA Polymerase III Transcription Termination R-HSA-73980	RNA Polymerase III Transcription Initiation From Type 3 Promoter, RNA Polymerase III Transcription Termination	RNA Polymerase III Holoenzyme Complex, RNA Polymerase III Transcription Initiation	0.5714285714285714	0.46153846153846156	0.7762161228472138	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, RHO GTPase Cycle R-HSA-9012999	Bile Acid And Bile Salt Metabolism, RHO GTPase Cycle	Rho GTPase signaling pathway, Actin cytoskeleton organization, Endocytosis, Cell junction assembly	0.2222222222222222	0.125	0.586425820935401	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Bicarbonate Transporters R-HSA-425381, Interleukin-6 Signaling R-HSA-1059683	Bicarbonate Transporters, Interleukin-6 Signaling	Interleukin-6 signaling pathway, JAK-STAT signaling pathway, Cytokine-mediated signaling pathway, Regulation of pH transmembrane transport	0.8	0.5	0.6243649556749784	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	Platelet Activation, Signaling And Aggregation, Synthesis Of Glycosylphosphatidylinositol (GPI)	Platelet activation, PI3K-Akt signaling pathway, Fibrin clot formation	0.3333333333333333	0.125	0.75025847392197	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Calcitonin-like Ligand Receptors R-HSA-419812	Bile Acid And Bile Salt Metabolism, Calcitonin-like Ligand Receptors	Bile acid and bile salt metabolism	0.6	0.5555555555555556	0.707943793334028	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, Olfactory Signaling Pathway R-HSA-381753	Nucleotide Biosynthesis, Olfactory Signaling Pathway	olfactory receptor activity, sensory perception of smell	0.2	0.0	0.575433044022396	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Activation Of Caspases Thru Apoptosome-Mediated Cleavage R-HSA-111459, Signaling By EGFR In Cancer R-HSA-1643713	Activation Of Caspases Thru Apoptosome-Mediated Cleavage, Signaling By EGFR In Cancer	EGFR signaling pathway, Intrinsic apoptotic signaling pathway, PI3K-Akt signaling pathway	0.16666666666666666	0.0	0.6280416274515903	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Translation R-HSA-5368287, Visual Phototransduction R-HSA-2187338	Mitochondrial Translation, Visual Phototransduction	Mitochondrial ribosome, Phototransduction, Retinoid cycle in rods (twilight vision), Lipoprotein metabolism, Glycosaminoglycan biosynthetic process	0.5	0.0	0.7241827887962535	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Rap1 Signaling R-HSA-392517, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Rap1 Signaling, Vitamin B1 (Thiamin) Metabolism	Rap1 signaling pathway, cAMP-dependent protein kinase complex	0.3333333333333333	0.2	0.6627474242608149	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409, Pyrimidine Catabolism R-HSA-73621	Mitochondrial Iron-Sulfur Cluster Biogenesis, Pyrimidine Catabolism	Mitochondrial iron-sulfur cluster assembly, Pyrimidine metabolism	0.7142857142857143	0.5	0.9263596322091114	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Rap1 Signaling R-HSA-392517	Olfactory Signaling Pathway, Rap1 Signaling	Sensory perception of smell, Olfactory signaling pathway	0.6	0.5	0.7182659234058186	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Smooth Muscle Contraction R-HSA-445355	Coenzyme A Biosynthesis, Smooth Muscle Contraction	Smooth Muscle Contraction, Integrin-Mediated Signaling Pathway	0.5	0.4	0.5372601725662896	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Intraflagellar Transport R-HSA-5620924, O-linked Glycosylation Of Mucins R-HSA-913709	Intraflagellar Transport, O-linked Glycosylation Of Mucins	Mucin-type O-glycosylation, Ciliary transport, Intraflagellar transport, Ciliary basal body	0.7142857142857143	0.16666666666666666	0.8015594131397414	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Muscarinic Acetylcholine Receptors R-HSA-390648, Signaling By NODAL R-HSA-1181150	Muscarinic Acetylcholine Receptors, Signaling By NODAL	Transforming growth factor beta receptor signaling pathway	0.3333333333333333	0.2	0.4702511044568802	llm2geneset
