model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Steroid Biosynthesis WP496	Cholesterol Biosynthesis Pathway, Steroid Biosynthesis	Cholesterol Biosynthesis and Steroid Hormone Production	0.6	0.25	0.802077119429803	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	One Carbon Metabolism WP241, Hedgehog Signaling Pathway WP4249	One Carbon Metabolism, Hedgehog Signaling Pathway	Hedgehog signaling pathway and DNA methylation	0.5	0.4	0.6397838370528419	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	MAPK Cascade WP422, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders WP4292	MAPK Cascade, Methionine Metabolism Leading To Sulfur Amino Acids And Related Disorders	Mitogen-activated protein kinase (MAPK) signaling cascade	0.16666666666666666	0.0	0.5182195062481189	GSAI_2hint
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Overview Of Interferons Mediated Signaling Pathway WP4558	Type III Interferon Signaling, Overview Of Interferons Mediated Signaling Pathway	Interferon signaling pathway	0.3	0.2222222222222222	0.7500347911450505	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycerophospholipid metabolism, Thyroid hormone synthesis	Glycerophospholipid metabolism, Thyroid hormone synthesis	Glycerophospholipid and Phosphatidylinositol Metabolism  	0.4	0.0	0.7247202586312733	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Calcium signaling pathway, Complement and coagulation cascades	Calcium signaling pathway, Complement and coagulation cascades	Calcium Signaling and Vascular Function Modulation  	0.42857142857142855	0.16666666666666666	0.580341160012401	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Homologous recombination, Phosphatidylinositol signaling system	Homologous recombination, Phosphatidylinositol signaling system	Inositol phospholipid signaling and DNA repair coordination  	0.2	0.0	0.676692522065634	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Inositol phosphate metabolism, Sphingolipid signaling pathway	Inositol phosphate metabolism, Sphingolipid signaling pathway	Phosphoinositide metabolism and MAPK signaling integration  	0.3333333333333333	0.0	0.6919432251393169	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Insulin secretion, Sulfur metabolism	Insulin secretion, Sulfur metabolism	Glucose-induced insulin secretion and calcium signaling regulation  	0.5	0.3333333333333333	0.526461821109263	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Homologous recombination, Platelet activation	Homologous recombination, Platelet activation	PI3K/AKT-mediated Signal Transduction and DNA Repair Coordination  	0.0	0.0	0.47591967247293054	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Insulin secretion, Wnt signaling pathway	Insulin secretion, Wnt signaling pathway	Wnt Signaling Pathway  	0.6	0.5	0.6529191670876464	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid biosynthesis, Sulfur metabolism	Fatty acid biosynthesis, Sulfur metabolism	Fatty Acid Activation and Metabolism  	0.6	0.25	0.5812421336225626	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Aminoacyl-tRNA biosynthesis, D-Glutamine and D-glutamate metabolism	Aminoacyl-tRNA biosynthesis, D-Glutamine and D-glutamate metabolism	Mitochondrial and cytosolic aminoacyl-tRNA synthesis and modification  	0.3333333333333333	0.125	0.592145134858119	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan biosynthesis, Primary bile acid biosynthesis	Glycosaminoglycan biosynthesis, Primary bile acid biosynthesis	Glycosaminoglycan biosynthesis and modification	0.3333333333333333	0.2	0.7013309727318708	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Tryptophan metabolism	Glycosaminoglycan degradation, Tryptophan metabolism	Tryptophan and Glycosaminoglycan Metabolism	0.75	0.0	0.8073099332113347	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Homologous recombination, Steroid hormone biosynthesis	Homologous recombination, Steroid hormone biosynthesis	Xenobiotic metabolism and DNA repair	0.0	0.0	0.46422138370231447	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Chemokine signaling pathway, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Chemokine signaling pathway, Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	Chemokine signaling and immune cell migration	0.2857142857142857	0.16666666666666666	0.6703981038095402	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Antigen processing and presentation, Toll-like receptor signaling pathway	Antigen processing and presentation, Toll-like receptor signaling pathway	Immune response regulation and signal transduction  	0.2222222222222222	0.0	0.5216526638043476	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Homologous recombination, Ras signaling pathway	Homologous recombination, Ras signaling pathway	Ras Signaling and Growth Factor-Mediated Cell Proliferation  	0.4	0.25	0.5805477250339248	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Fructose and mannose metabolism, Non-homologous end-joining	Fructose and mannose metabolism, Non-homologous end-joining	Non-homologous end joining (NHEJ) and glycolysis regulatory network  	0.625	0.42857142857142855	0.6463991464000015	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Vascular smooth muscle contraction	Glycosaminoglycan degradation, Vascular smooth muscle contraction	Vascular Smooth Muscle Contraction and Relaxation 	0.6666666666666666	0.6	0.5539298771414691	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Antigen processing and presentation, Complement and coagulation cascades	Antigen processing and presentation, Complement and coagulation cascades	Immune response and coagulation cascade interplay  	0.375	0.2857142857142857	0.6204248551759166	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Complement and coagulation cascades, Glycerophospholipid metabolism	Complement and coagulation cascades, Glycerophospholipid metabolism	Phospholipid Metabolism and Complement System Activity  	0.5	0.0	0.7320007168130622	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Pentose phosphate pathway, Vitamin digestion and absorption	Pentose phosphate pathway, Vitamin digestion and absorption	Carbohydrate Metabolism and Folate Transport	0.14285714285714285	0.0	0.5225780243627602	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Phototransduction, T cell receptor signaling pathway	Phototransduction, T cell receptor signaling pathway	T cell Receptor Signaling and Immune Response Modulation  	0.6666666666666666	0.6	0.5679058757409817	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Non-homologous end-joining	Glycosaminoglycan degradation, Non-homologous end-joining	DNA Repair via Non-Homologous End Joining and Lysosomal Glycosaminoglycan Degradation  	1.0	0.8	0.7501389806090696	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Platelet activation, Ras signaling pathway	Platelet activation, Ras signaling pathway	Signal Transduction and Phosphoinositide 3-Kinase (PI3K) Pathway Regulation  	0.4	0.0	0.543649406873252	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Platelet activation	Glycosaminoglycan degradation, Platelet activation	Platelet Activation and Aggregation Pathway	0.5	0.3333333333333333	0.5885663665639294	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Sphingolipid metabolism, T cell receptor signaling pathway	Sphingolipid metabolism, T cell receptor signaling pathway	Sphingolipid Signaling and Immune Response Regulation  	0.2857142857142857	0.0	0.6920613025061471	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Sphingolipid metabolism, Steroid hormone biosynthesis	Sphingolipid metabolism, Steroid hormone biosynthesis	Steroid and Lipid Metabolism Network  	0.4	0.0	0.6044138009614944	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Ras signaling pathway	Axon guidance, Ras signaling pathway	RAS Signaling and Neurodevelopmental Pathway	0.6	0.25	0.5829239530329833	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling pathway, Insulin signaling pathway	Calcium signaling and regulation of intracellular processes  	0.3333333333333333	0.2	0.6403246244598263	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Vitamin digestion and absorption	Axon guidance, Vitamin digestion and absorption	Neuronal Guidance and Axonal Pathfinding	0.5	0.0	0.3517947879276661	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Notch signaling pathway, Prolactin signaling pathway	Notch signaling pathway, Prolactin signaling pathway	Notch signaling and regulation of cellular differentiation  	0.3333333333333333	0.2	0.5630652006982878	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Base excision repair, Glutamatergic synapse	Base excision repair, Glutamatergic synapse	Neurotransmitter signaling and ionotropic/metabotropic receptor regulation  	0.0	0.0	0.4502843390890613	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Chemokine signaling pathway, GABAergic synapse	Chemokine signaling pathway, GABAergic synapse	Chemokine-mediated signaling and neurotransmission modulation  	0.4	0.0	0.7542808688179067	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Proteasome	D-Glutamine and D-glutamate metabolism, Proteasome	Proteasome-mediated protein degradation and amino acid metabolism  	0.42857142857142855	0.0	0.6663155920979349	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Glycosaminoglycan biosynthesis	Axon guidance, Glycosaminoglycan biosynthesis	Axon Guidance and Glycosaminoglycan Biosynthesis  	1.0	0.6666666666666666	0.9375032428085759	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Fatty acid biosynthesis, Steroid hormone biosynthesis	Fatty acid biosynthesis, Steroid hormone biosynthesis	Lipid and Steroid Metabolism and Regulation  	0.16666666666666666	0.0	0.5925170700225326	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Primary bile acid biosynthesis, Sphingolipid signaling pathway	Primary bile acid biosynthesis, Sphingolipid signaling pathway	Sphingolipid Metabolism and Signal Transduction Pathway Regulation  	0.42857142857142855	0.0	0.6529950209543369	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Tryptophan metabolism	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis, Tryptophan metabolism	Glycosylphosphatidylinositol (GPI)-Anchor Biosynthesis and Tryptophan Catabolism	0.8333333333333334	0.6	0.9312207204613789	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Chemokine signaling pathway	Axon guidance, Chemokine signaling pathway	Chemokine-mediated signaling and axonal guidance	0.8	0.25	0.7464019225142982	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Phosphatidylinositol signaling system	Axon guidance, Phosphatidylinositol signaling system	Sema3-Ephrin Signal Transduction Network in Guidance and Migration	0.4	0.0	0.445538461144764	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Complement and coagulation cascades, Phototransduction	Complement and coagulation cascades, Phototransduction	Complement and Coagulation Regulation	0.6	0.5	0.6438741805492139	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glycosaminoglycan degradation, Wnt signaling pathway	Glycosaminoglycan degradation, Wnt signaling pathway	Wnt Signaling Pathway Regulation	0.6	0.5	0.5600223990630359	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	GABAergic synapse, T cell receptor signaling pathway	GABAergic synapse, T cell receptor signaling pathway	GABAergic signaling and downstream immune regulation  	0.2857142857142857	0.0	0.6913373366491101	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Phosphatidylinositol signaling system, Sphingolipid metabolism	Phosphatidylinositol signaling system, Sphingolipid metabolism	Phosphoinositide Metabolism and Signaling Pathway	0.4	0.0	0.7504520749543456	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Toll-like receptor signaling pathway, Vitamin B6 metabolism	Toll-like receptor signaling pathway, Vitamin B6 metabolism	Innate Immune Response and Inflammatory Signaling	0.125	0.0	0.480246692563173	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Axon guidance, Glutamatergic synapse	Axon guidance, Glutamatergic synapse	Neuronal Signaling and Synaptic Plasticity  	0.0	0.0	0.49783488635264617	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Insulin secretion, Notch signaling pathway	Insulin secretion, Notch signaling pathway	Hormonal regulation of glucose homeostasis and pancreatic function  	0.0	0.0	0.479289385170905	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	B cell receptor signaling pathway, GABAergic synapse	B cell receptor signaling pathway, GABAergic synapse	Regulation of GABAergic Synaptic Transmission and Signal Transduction	0.2857142857142857	0.0	0.6103435369148129	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Aminoacyl-tRNA biosynthesis, Non-homologous end-joining	Aminoacyl-tRNA biosynthesis, Non-homologous end-joining	Aminoacyl-tRNA biosynthesis and repair of DNA double-strand breaks  	0.42857142857142855	0.3333333333333333	0.782708336936547	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	Glutamatergic synapse, Notch signaling pathway	Glutamatergic synapse, Notch signaling pathway	Glutamatergic neurotransmission and Notch signaling integration  	0.6	0.25	0.8224685827331	GSAI_2hint
gpt-4o-2024-08-06	KEGG_2021_Human	D-Glutamine and D-glutamate metabolism, Steroid hormone biosynthesis	D-Glutamine and D-glutamate metabolism, Steroid hormone biosynthesis	Steroid and xenobiotic metabolism  	0.3333333333333333	0.0	0.4937532360456375	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Glycosphingolipid Metabolism R-HSA-1660662	Chondroitin Sulfate Biosynthesis, Glycosphingolipid Metabolism	Glycosaminoglycan Metabolism and Lysosomal Storage Processes  	0.2	0.0	0.642480721184594	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Melanin Biosynthesis R-HSA-5662702, Signaling By BMP R-HSA-201451	Melanin Biosynthesis, Signaling By BMP	TGF-β/BMP Signaling Pathway and Pigmentation Regulation  	0.4	0.0	0.6885930865020577	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 3 Promoter R-HSA-76071, RNA Polymerase III Transcription Termination R-HSA-73980	RNA Polymerase III Transcription Initiation From Type 3 Promoter, RNA Polymerase III Transcription Termination	RNA polymerase III transcription and regulation  	0.2857142857142857	0.23076923076923078	0.7516902407385881	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, RHO GTPase Cycle R-HSA-9012999	Bile Acid And Bile Salt Metabolism, RHO GTPase Cycle	Regulation of Rho GTPase Signaling Pathways  	0.2222222222222222	0.125	0.6018487462936731	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Bicarbonate Transporters R-HSA-425381, Interleukin-6 Signaling R-HSA-1059683	Bicarbonate Transporters, Interleukin-6 Signaling	Interleukin-6 Signaling and Anion Transport	0.8	0.5	0.7057322619852904	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Synthesis Of Glycosylphosphatidylinositol (GPI) R-HSA-162710	Platelet Activation, Signaling And Aggregation, Synthesis Of Glycosylphosphatidylinositol (GPI)	Thrombus Formation and Platelet Activation  	0.3333333333333333	0.125	0.6274377852768925	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Calcitonin-like Ligand Receptors R-HSA-419812	Bile Acid And Bile Salt Metabolism, Calcitonin-like Ligand Receptors	Bile Acid Synthesis, Transport, and Regulation  	0.3	0.1111111111111111	0.6210161263396137	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Nucleotide Biosynthesis R-HSA-8956320, Olfactory Signaling Pathway R-HSA-381753	Nucleotide Biosynthesis, Olfactory Signaling Pathway	Olfactory Signal Transduction	0.4	0.25	0.5845469152244203	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Activation Of Caspases Thru Apoptosome-Mediated Cleavage R-HSA-111459, Signaling By EGFR In Cancer R-HSA-1643713	Activation Of Caspases Thru Apoptosome-Mediated Cleavage, Signaling By EGFR In Cancer	Epidermal Growth Factor Receptor Signaling and Apoptosis Regulation  	0.08333333333333333	0.0	0.6818845284393393	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Translation R-HSA-5368287, Visual Phototransduction R-HSA-2187338	Mitochondrial Translation, Visual Phototransduction	Mitochondrial Ribosomal Protein Synthesis and Associated Lipid Metabolism  	0.25	0.0	0.5620709118513236	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Rap1 Signaling R-HSA-392517, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Rap1 Signaling, Vitamin B1 (Thiamin) Metabolism	Rap1 Signaling in Thiamine Transport and Metabolism  	0.6666666666666666	0.2	0.8412470819425393	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409, Pyrimidine Catabolism R-HSA-73621	Mitochondrial Iron-Sulfur Cluster Biogenesis, Pyrimidine Catabolism	Mitochondrial iron-sulfur cluster assembly and pyrimidine catabolism  	0.8571428571428571	0.6666666666666666	0.8993568622870772	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Rap1 Signaling R-HSA-392517	Olfactory Signaling Pathway, Rap1 Signaling	Olfactory Signal Transduction	0.4	0.25	0.6515503418733734	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Smooth Muscle Contraction R-HSA-445355	Coenzyme A Biosynthesis, Smooth Muscle Contraction	Smooth muscle contraction and regulation  	0.5	0.4	0.5113021415844072	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Intraflagellar Transport R-HSA-5620924, O-linked Glycosylation Of Mucins R-HSA-913709	Intraflagellar Transport, O-linked Glycosylation Of Mucins	Ciliary Trafficking and Glycosylation	0.14285714285714285	0.0	0.6902842923418311	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Muscarinic Acetylcholine Receptors R-HSA-390648, Signaling By NODAL R-HSA-1181150	Muscarinic Acetylcholine Receptors, Signaling By NODAL	Nodal signaling and TGF-beta pathway modulation  	0.3333333333333333	0.0	0.5874480522836075	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Hyaluronan Metabolism, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Fatty Acid Oxidation and Hyaluronic Acid Catabolism  	0.36363636363636365	0.1	0.7581370232381444	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Digestion And Absorption R-HSA-8963743, Pyroptosis R-HSA-5620971	Digestion And Absorption, Pyroptosis	Pancreatic enzyme activity and immune response modulation  	0.25	0.0	0.46008138064509074	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960, Peroxisomal Lipid Metabolism R-HSA-390918	Formation Of Tubulin Folding Intermediates By CCT/TriC, Peroxisomal Lipid Metabolism	Microtubule organization and peroxisomal beta-oxidation	0.09090909090909091	0.0	0.6396087356632961	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Sulfur Amino Acid Metabolism R-HSA-1614635	Mitochondrial Fatty Acid Beta-Oxidation, Sulfur Amino Acid Metabolism	Sulfur Amino Acid Metabolism and Fatty Acid Oxidation  	0.7777777777777778	0.5	0.8102705695904129	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Organic Cation Transport R-HSA-549127, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Organic Cation Transport, Purine Ribonucleoside Monophosphate Biosynthesis	Purine biosynthesis and transport	0.42857142857142855	0.0	0.6932975311737593	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Signaling By Leptin R-HSA-2586552, rRNA Processing In Mitochondrion R-HSA-8868766	Signaling By Leptin, rRNA Processing In Mitochondrion	Mitochondrial RNA modification and JAK-STAT signaling in leptin signaling  	0.42857142857142855	0.0	0.7503425554260372	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Digestion Of Dietary Carbohydrate R-HSA-189085, tRNA Modification In Mitochondrion R-HSA-6787450	Digestion Of Dietary Carbohydrate, tRNA Modification In Mitochondrion	Glycogen and starch metabolism and mitochondrial tRNA modification  	0.25	0.14285714285714285	0.681221343371714	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Smooth Muscle Contraction R-HSA-445355	Cholesterol Biosynthesis, Smooth Muscle Contraction	Cholesterol Biosynthesis and Muscle Contractility Coordination  	0.6	0.25	0.7906731371060506	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276, Phototransduction Cascade R-HSA-2514856	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K), Phototransduction Cascade	Phototransduction Signaling and Regulation  	0.125	0.0	0.5661014236064791	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	MTOR Signaling R-HSA-165159, Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	MTOR Signaling, Mitochondrial Fatty Acid Beta-Oxidation	mTORC1 Signaling and Lipid Metabolism Regulation  	0.14285714285714285	0.0	0.6977305758176382	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249, TNF Signaling R-HSA-75893	Inositol Phosphate Metabolism, TNF Signaling	Phosphoinositide signaling and apoptosis regulation  	0.2	0.0	0.6294193412775289	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, Rap1 Signaling R-HSA-392517	Creatine Metabolism, Rap1 Signaling	cAMP-mediated signal transduction and guanidinoacetate metabolism  	0.5	0.0	0.6093893010160244	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Nuclear Receptor Transcription Pathway R-HSA-383280	Mitochondrial Protein Import, Nuclear Receptor Transcription Pathway	Mitochondrial transport and nuclear receptor signaling  	0.42857142857142855	0.16666666666666666	0.7965193814227471	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, RNA Polymerase III Transcription Initiation R-HSA-76046	Phospholipid Metabolism, RNA Polymerase III Transcription Initiation	Lipid Metabolism and Signal Transduction Integration  	0.14285714285714285	0.0	0.5074326378527156	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, MTOR Signaling R-HSA-165159	Branched-chain Amino Acid Catabolism, MTOR Signaling	Branched-Chain Amino Acid Metabolism and mTOR Signaling Integration  	0.8571428571428571	0.6666666666666666	0.8588361415757625	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Heme Biosynthesis R-HSA-189451, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Heme Biosynthesis, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Heme Biosynthesis and Fatty Acid Oxidation  	0.45454545454545453	0.2	0.8066597317028317	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Mitochondrial Calcium Ion Transport, Vitamin B1 (Thiamin) Metabolism	Mitochondrial communication and homeostasis	0.125	0.0	0.512336731157914	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Phototransduction Cascade R-HSA-2514856	Metal Ion SLC Transporters, Phototransduction Cascade	Trace Element Transport and Retinal Signal Transduction  	0.16666666666666666	0.0	0.637287168408467	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Methionine Salvage Pathway R-HSA-1237112, Serotonin Receptors R-HSA-390666	Methionine Salvage Pathway, Serotonin Receptors	Serotonin Receptor Signaling and Metabolic Pathway Integration	0.6	0.25	0.6493823417291631	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Deadenylation Of mRNA R-HSA-429947, O-linked Glycosylation Of Mucins R-HSA-913709	Deadenylation Of mRNA, O-linked Glycosylation Of Mucins	Glycosylation and mRNA Regulation	0.25	0.0	0.6519026174236511	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition)	Cobalamin metabolism and transport	0.23529411764705882	0.0	0.7072205194459885	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Fatty Acid Beta-Oxidation, Regulation Of NF-kappa B Signaling	Fatty acid metabolism and ubiquitination modulation  	0.18181818181818182	0.1	0.6876760232190529	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Chondroitin Sulfate Biosynthesis, Purine Ribonucleoside Monophosphate Biosynthesis	Glycosaminoglycan Biosynthesis and Purine Metabolism  	0.2857142857142857	0.0	0.7758787713803734	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Signaling By NODAL R-HSA-1181150	Coenzyme A Biosynthesis, Signaling By NODAL	Nodal Signaling and Regulation of Pancreatic Enzyme Synthesis  	0.3333333333333333	0.0	0.5605388295684623	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Urea Cycle R-HSA-70635	Platelet Activation, Signaling And Aggregation, Urea Cycle	Platelet Activation and Signaling	0.5714285714285714	0.16666666666666666	0.7430752772205891	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Ca2+ Activated K+ Channels R-HSA-1296052, Fructose Catabolism R-HSA-70350	Ca2+ Activated K+ Channels, Fructose Catabolism	Potassium channel regulation and fructose metabolism in smooth muscle	0.3333333333333333	0.0	0.6868381265686091	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Pyrimidine Catabolism R-HSA-73621, RHO GTPase Cycle R-HSA-9012999	Pyrimidine Catabolism, RHO GTPase Cycle	Rho GTPase signaling and regulation  	0.4	0.25	0.5875748615858017	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Signaling By BMP R-HSA-201451, Phototransduction Cascade R-HSA-2514856	Signaling By BMP, Phototransduction Cascade	Bone Morphogenetic Protein (BMP) Signaling and Phototransduction Modulation  	0.6	0.0	0.8133465467243453	GSAI_2hint
gpt-4o-2024-08-06	Reactome_2022	Ketone Body Metabolism R-HSA-74182, Pyruvate Metabolism R-HSA-70268	Ketone Body Metabolism, Pyruvate Metabolism	Ketone Body Metabolism and Pyruvate Dehydrogenase Regulation  	0.8	0.5	0.7771103963500234	GSAI_2hint
