model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-3.5-turbo-0125	Reactome_2022	Intraflagellar Transport R-HSA-5620924, Transport Of Fatty Acids R-HSA-804914	Intraflagellar Transport, Transport Of Fatty Acids	Cilium Assembly, Cilium Organization	0.0	0.0	0.4438615827681113	ORA
gpt-4o-2024-08-06	Reactome_2022	Intraflagellar Transport R-HSA-5620924, Transport Of Fatty Acids R-HSA-804914	Intraflagellar Transport, Transport Of Fatty Acids	Cilium Assembly, Cilium Organization	0.0	0.0	0.4438615827681113	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation From Type 1 Promoter, Visual Phototransduction	Retinoid Metabolic Process, Diterpenoid Metabolic Process	0.0	0.0	0.36971578381325504	ORA
gpt-3.5-turbo-0125	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation From Type 1 Promoter, Visual Phototransduction	Retinoid Metabolic Process, Diterpenoid Metabolic Process	0.0	0.0	0.36971578381325504	ORA
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation From Type 1 Promoter, Visual Phototransduction	Retinoid Metabolic Process, Diterpenoid Metabolic Process	0.0	0.0	0.36971578381325504	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Telomere Maintenance R-HSA-157579	Olfactory Signaling Pathway, Telomere Maintenance	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception	0.0	0.0	0.4777263738717281	ORA
gpt-3.5-turbo-0125	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Telomere Maintenance R-HSA-157579	Olfactory Signaling Pathway, Telomere Maintenance	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception	0.0	0.0	0.4777263738717281	ORA
gpt-4o-2024-08-06	Reactome_2022	Olfactory Signaling Pathway R-HSA-381753, Telomere Maintenance R-HSA-157579	Olfactory Signaling Pathway, Telomere Maintenance	Sensory Perception Of Smell, Detection Of Chemical Stimulus Involved In Sensory Perception	0.0	0.0	0.4777263738717281	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482, Serotonin And Melatonin Biosynthesis R-HSA-209931	Regulation Of Necroptotic Cell Death, Serotonin And Melatonin Biosynthesis	Regulation Of Necroptotic Process, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.3333333333333333	0.25	0.6000238650680136	ORA
gpt-3.5-turbo-0125	Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482, Serotonin And Melatonin Biosynthesis R-HSA-209931	Regulation Of Necroptotic Cell Death, Serotonin And Melatonin Biosynthesis	Regulation Of Necroptotic Process, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.3333333333333333	0.25	0.6000238650680136	ORA
gpt-4o-2024-08-06	Reactome_2022	Regulation Of Necroptotic Cell Death R-HSA-5675482, Serotonin And Melatonin Biosynthesis R-HSA-209931	Regulation Of Necroptotic Cell Death, Serotonin And Melatonin Biosynthesis	Regulation Of Necroptotic Process, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.3333333333333333	0.25	0.6000238650680136	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Glycosphingolipid Metabolism R-HSA-1660662	Bile Acid And Bile Salt Metabolism, Glycosphingolipid Metabolism	Bile Acid Metabolic Process, Bile Acid Biosynthetic Process	0.5	0.14285714285714285	0.7011874059656027	ORA
gpt-3.5-turbo-0125	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Glycosphingolipid Metabolism R-HSA-1660662	Bile Acid And Bile Salt Metabolism, Glycosphingolipid Metabolism	Bile Acid Metabolic Process, Bile Acid Biosynthetic Process	0.5	0.14285714285714285	0.7011874059656027	ORA
gpt-4o-2024-08-06	Reactome_2022	Bile Acid And Bile Salt Metabolism R-HSA-194068, Glycosphingolipid Metabolism R-HSA-1660662	Bile Acid And Bile Salt Metabolism, Glycosphingolipid Metabolism	Bile Acid Metabolic Process, Bile Acid Biosynthetic Process	0.5	0.14285714285714285	0.7011874059656027	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, Regulation Of NF-kappa B Signaling R-HSA-9758274	Establishment Of Sister Chromatid Cohesion, Regulation Of NF-kappa B Signaling	Mitotic Sister Chromatid Cohesion, Establishment Of Mitotic Sister Chromatid Cohesion	0.45454545454545453	0.3	0.7652057653563307	ORA
gpt-3.5-turbo-0125	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, Regulation Of NF-kappa B Signaling R-HSA-9758274	Establishment Of Sister Chromatid Cohesion, Regulation Of NF-kappa B Signaling	Mitotic Sister Chromatid Cohesion, Establishment Of Mitotic Sister Chromatid Cohesion	0.45454545454545453	0.3	0.7652057653563307	ORA
gpt-4o-2024-08-06	Reactome_2022	Establishment Of Sister Chromatid Cohesion R-HSA-2468052, Regulation Of NF-kappa B Signaling R-HSA-9758274	Establishment Of Sister Chromatid Cohesion, Regulation Of NF-kappa B Signaling	Mitotic Sister Chromatid Cohesion, Establishment Of Mitotic Sister Chromatid Cohesion	0.45454545454545453	0.3	0.7652057653563307	ORA
gpt-4o-mini-2024-07-18	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Signaling By Leptin R-HSA-2586552	Extracellular Matrix Organization, Signaling By Leptin	Extracellular Matrix Organization, Extracellular Structure Organization	0.5	0.4	0.7009054605066175	ORA
gpt-3.5-turbo-0125	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Signaling By Leptin R-HSA-2586552	Extracellular Matrix Organization, Signaling By Leptin	Extracellular Matrix Organization, Extracellular Structure Organization	0.5	0.4	0.7009054605066175	ORA
gpt-4o-2024-08-06	Reactome_2022	Extracellular Matrix Organization R-HSA-1474244, Signaling By Leptin R-HSA-2586552	Extracellular Matrix Organization, Signaling By Leptin	Extracellular Matrix Organization, Extracellular Structure Organization	0.5	0.4	0.7009054605066175	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Purine Metabolism WP4792	Wnt Signaling Pathway, Purine Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.6	0.5	0.7397272440920309	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Purine Metabolism WP4792	Wnt Signaling Pathway, Purine Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.6	0.5	0.7397272440920309	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Purine Metabolism WP4792	Wnt Signaling Pathway, Purine Metabolism	Wnt Signaling Pathway, Canonical Wnt Signaling Pathway	0.6	0.5	0.7397272440920309	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, Tryptophan Catabolism Leading To NAD Production WP4210	Triacylglyceride Synthesis, Tryptophan Catabolism Leading To NAD Production	NAD Metabolic Process, Nicotinamide Nucleotide Biosynthetic Process	0.125	0.0	0.5197686154496551	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, Tryptophan Catabolism Leading To NAD Production WP4210	Triacylglyceride Synthesis, Tryptophan Catabolism Leading To NAD Production	NAD Metabolic Process, Nicotinamide Nucleotide Biosynthetic Process	0.125	0.0	0.5197686154496551	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Triacylglyceride Synthesis WP325, Tryptophan Catabolism Leading To NAD Production WP4210	Triacylglyceride Synthesis, Tryptophan Catabolism Leading To NAD Production	NAD Metabolic Process, Nicotinamide Nucleotide Biosynthetic Process	0.125	0.0	0.5197686154496551	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Notch Signaling WP268, Sphingolipid Metabolism Integrated Pathway WP4726	Notch Signaling, Sphingolipid Metabolism Integrated Pathway	Sphingolipid Metabolic Process, Notch Signaling Pathway	0.8333333333333334	0.4	0.7941746743533153	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Notch Signaling WP268, Sphingolipid Metabolism Integrated Pathway WP4726	Notch Signaling, Sphingolipid Metabolism Integrated Pathway	Sphingolipid Metabolic Process, Notch Signaling Pathway	0.8333333333333334	0.4	0.7941746743533153	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Notch Signaling WP268, Sphingolipid Metabolism Integrated Pathway WP4726	Notch Signaling, Sphingolipid Metabolism Integrated Pathway	Sphingolipid Metabolic Process, Notch Signaling Pathway	0.8333333333333334	0.4	0.7941746743533153	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Complement Activation WP545	Sphingolipid Metabolism In Senescence, Complement Activation	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.3333333333333333	0.2	0.6044457890620962	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Complement Activation WP545	Sphingolipid Metabolism In Senescence, Complement Activation	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.3333333333333333	0.2	0.6044457890620962	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism In Senescence WP5121, Complement Activation WP545	Sphingolipid Metabolism In Senescence, Complement Activation	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.3333333333333333	0.2	0.6044457890620962	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Nuclear Receptors WP170, Iron Sulfur Cluster Biogenesis WP5152	Nuclear Receptors, Iron Sulfur Cluster Biogenesis	Positive Regulation Of Transcription By RNA Polymerase II, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.3601332929694838	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Nuclear Receptors WP170, Iron Sulfur Cluster Biogenesis WP5152	Nuclear Receptors, Iron Sulfur Cluster Biogenesis	Positive Regulation Of Transcription By RNA Polymerase II, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.3601332929694838	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Nuclear Receptors WP170, Iron Sulfur Cluster Biogenesis WP5152	Nuclear Receptors, Iron Sulfur Cluster Biogenesis	Positive Regulation Of Transcription By RNA Polymerase II, Positive Regulation Of DNA-templated Transcription	0.0	0.0	0.3601332929694838	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Metabolism Of Amino Groups WP497	TNF Alpha Signaling Pathway, Urea Cycle And Metabolism Of Amino Groups	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.18181818181818182	0.0	0.4869277780783922	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Metabolism Of Amino Groups WP497	TNF Alpha Signaling Pathway, Urea Cycle And Metabolism Of Amino Groups	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.18181818181818182	0.0	0.4869277780783922	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Metabolism Of Amino Groups WP497	TNF Alpha Signaling Pathway, Urea Cycle And Metabolism Of Amino Groups	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.18181818181818182	0.0	0.4869277780783922	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Sphingolipid Metabolism Overview, Vitamin K Metabolism And Activation Of Dependent Proteins	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.18181818181818182	0.1	0.5537435506259906	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Sphingolipid Metabolism Overview, Vitamin K Metabolism And Activation Of Dependent Proteins	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.18181818181818182	0.1	0.5537435506259906	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Sphingolipid Metabolism Overview, Vitamin K Metabolism And Activation Of Dependent Proteins	Sphingolipid Metabolic Process, Sphingolipid Biosynthetic Process	0.18181818181818182	0.1	0.5537435506259906	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Associated Pathways WP4595	TNF Alpha Signaling Pathway, Urea Cycle And Associated Pathways	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.1111111111111111	0.0	0.4854114107038658	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Associated Pathways WP4595	TNF Alpha Signaling Pathway, Urea Cycle And Associated Pathways	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.1111111111111111	0.0	0.4854114107038658	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	TNF Alpha Signaling Pathway WP231, Urea Cycle And Associated Pathways WP4595	TNF Alpha Signaling Pathway, Urea Cycle And Associated Pathways	NIK/NF-kappaB Signaling, Regulation Of I-kappaB kinase/NF-kappaB Signaling	0.1111111111111111	0.0	0.4854114107038658	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210, DNA Damage Response WP707	Tryptophan Catabolism Leading To NAD Production, DNA Damage Response	DNA Damage Response, Mitotic DNA Damage Checkpoint Signaling	0.3333333333333333	0.25	0.517820657223691	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210, DNA Damage Response WP707	Tryptophan Catabolism Leading To NAD Production, DNA Damage Response	DNA Damage Response, Mitotic DNA Damage Checkpoint Signaling	0.3333333333333333	0.25	0.517820657223691	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Tryptophan Catabolism Leading To NAD Production WP4210, DNA Damage Response WP707	Tryptophan Catabolism Leading To NAD Production, DNA Damage Response	DNA Damage Response, Mitotic DNA Damage Checkpoint Signaling	0.3333333333333333	0.25	0.517820657223691	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Creatine Pathway WP5190	Steroid Biosynthesis, Creatine Pathway	Steroid Hormone Biosynthetic Process, Estrogen Biosynthetic Process	0.25	0.0	0.6070828010720842	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Creatine Pathway WP5190	Steroid Biosynthesis, Creatine Pathway	Steroid Hormone Biosynthetic Process, Estrogen Biosynthetic Process	0.25	0.0	0.6070828010720842	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Creatine Pathway WP5190	Steroid Biosynthesis, Creatine Pathway	Steroid Hormone Biosynthetic Process, Estrogen Biosynthetic Process	0.25	0.0	0.6070828010720842	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Wnt Signaling WP428, Creatine Pathway WP5190	Wnt Signaling, Creatine Pathway	Canonical Wnt Signaling Pathway, Wnt Signaling Pathway	0.75	0.3333333333333333	0.6862876669725354	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Wnt Signaling WP428, Creatine Pathway WP5190	Wnt Signaling, Creatine Pathway	Canonical Wnt Signaling Pathway, Wnt Signaling Pathway	0.75	0.3333333333333333	0.6862876669725354	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Wnt Signaling WP428, Creatine Pathway WP5190	Wnt Signaling, Creatine Pathway	Canonical Wnt Signaling Pathway, Wnt Signaling Pathway	0.75	0.3333333333333333	0.6862876669725354	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Steroid Biosynthesis, Vitamin K Metabolism And Activation Of Dependent Proteins	Steroid Hormone Biosynthetic Process, Quinone Metabolic Process	0.2	0.0	0.6193275090159974	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Steroid Biosynthesis, Vitamin K Metabolism And Activation Of Dependent Proteins	Steroid Hormone Biosynthetic Process, Quinone Metabolic Process	0.2	0.0	0.6193275090159974	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	Steroid Biosynthesis, Vitamin K Metabolism And Activation Of Dependent Proteins	Steroid Hormone Biosynthetic Process, Quinone Metabolic Process	0.2	0.0	0.6193275090159974	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425, Oxidative Stress Response WP408	Bone Morphogenic Protein Signaling And Regulation, Oxidative Stress Response	Superoxide Metabolic Process, BMP Signaling Pathway	0.1111111111111111	0.0	0.6387816852991282	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425, Oxidative Stress Response WP408	Bone Morphogenic Protein Signaling And Regulation, Oxidative Stress Response	Superoxide Metabolic Process, BMP Signaling Pathway	0.1111111111111111	0.0	0.6387816852991282	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Bone Morphogenic Protein Signaling And Regulation WP1425, Oxidative Stress Response WP408	Bone Morphogenic Protein Signaling And Regulation, Oxidative Stress Response	Superoxide Metabolic Process, BMP Signaling Pathway	0.1111111111111111	0.0	0.6387816852991282	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Hippo YAP Signaling WP4537, Complement Activation WP545	Hippo YAP Signaling, Complement Activation	Hippo Signaling, Positive Regulation Of Immune System Process	0.4	0.0	0.7333937733546759	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Hippo YAP Signaling WP4537, Complement Activation WP545	Hippo YAP Signaling, Complement Activation	Hippo Signaling, Positive Regulation Of Immune System Process	0.4	0.0	0.7333937733546759	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Hippo YAP Signaling WP4537, Complement Activation WP545	Hippo YAP Signaling, Complement Activation	Hippo Signaling, Positive Regulation Of Immune System Process	0.4	0.0	0.7333937733546759	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Oxidative Stress Response WP408, Non Homologous End Joining WP438	Oxidative Stress Response, Non Homologous End Joining	Superoxide Metabolic Process, Double-Strand Break Repair Via Nonhomologous End Joining	0.2857142857142857	0.16666666666666666	0.7507829670183669	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Oxidative Stress Response WP408, Non Homologous End Joining WP438	Oxidative Stress Response, Non Homologous End Joining	Superoxide Metabolic Process, Double-Strand Break Repair Via Nonhomologous End Joining	0.2857142857142857	0.16666666666666666	0.7507829670183669	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Oxidative Stress Response WP408, Non Homologous End Joining WP438	Oxidative Stress Response, Non Homologous End Joining	Superoxide Metabolic Process, Double-Strand Break Repair Via Nonhomologous End Joining	0.2857142857142857	0.16666666666666666	0.7507829670183669	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	IL 17 Signaling Pathway WP2112, Purine Metabolism And Related Disorders WP4224	IL 17 Signaling Pathway, Purine Metabolism And Related Disorders	Purine-Containing Compound Biosynthetic Process, Cytokine-Mediated Signaling Pathway	0.3333333333333333	0.125	0.6426975914176574	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	IL 17 Signaling Pathway WP2112, Purine Metabolism And Related Disorders WP4224	IL 17 Signaling Pathway, Purine Metabolism And Related Disorders	Purine-Containing Compound Biosynthetic Process, Cytokine-Mediated Signaling Pathway	0.3333333333333333	0.125	0.6426975914176574	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	IL 17 Signaling Pathway WP2112, Purine Metabolism And Related Disorders WP4224	IL 17 Signaling Pathway, Purine Metabolism And Related Disorders	Purine-Containing Compound Biosynthetic Process, Cytokine-Mediated Signaling Pathway	0.3333333333333333	0.125	0.6426975914176574	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Ganglio Series Sphingolipid Metabolism WP5299, Notch Signaling Pathway WP61	Ganglio Series Sphingolipid Metabolism, Notch Signaling Pathway	Notch Signaling Pathway, Ganglioside Metabolic Process	0.5714285714285714	0.3333333333333333	0.7930113508409722	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Ganglio Series Sphingolipid Metabolism WP5299, Notch Signaling Pathway WP61	Ganglio Series Sphingolipid Metabolism, Notch Signaling Pathway	Notch Signaling Pathway, Ganglioside Metabolic Process	0.5714285714285714	0.3333333333333333	0.7930113508409722	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Ganglio Series Sphingolipid Metabolism WP5299, Notch Signaling Pathway WP61	Ganglio Series Sphingolipid Metabolism, Notch Signaling Pathway	Notch Signaling Pathway, Ganglioside Metabolic Process	0.5714285714285714	0.3333333333333333	0.7930113508409722	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Angiogenesis WP1539, Urea Cycle And Associated Pathways WP4595	Angiogenesis, Urea Cycle And Associated Pathways	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration	0.16666666666666666	0.0	0.4048412977117289	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Angiogenesis WP1539, Urea Cycle And Associated Pathways WP4595	Angiogenesis, Urea Cycle And Associated Pathways	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration	0.16666666666666666	0.0	0.4048412977117289	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Angiogenesis WP1539, Urea Cycle And Associated Pathways WP4595	Angiogenesis, Urea Cycle And Associated Pathways	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway, Positive Regulation Of Blood Vessel Endothelial Cell Migration	0.16666666666666666	0.0	0.4048412977117289	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Pyrimidine Metabolism And Related Diseases WP4225	GABA Receptor Signaling, Pyrimidine Metabolism And Related Diseases	Synaptic Transmission, GABAergic, Gamma-Aminobutyric Acid Signaling Pathway	0.125	0.0	0.6312932534380953	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Pyrimidine Metabolism And Related Diseases WP4225	GABA Receptor Signaling, Pyrimidine Metabolism And Related Diseases	Synaptic Transmission, GABAergic, Gamma-Aminobutyric Acid Signaling Pathway	0.125	0.0	0.6312932534380953	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Pyrimidine Metabolism And Related Diseases WP4225	GABA Receptor Signaling, Pyrimidine Metabolism And Related Diseases	Synaptic Transmission, GABAergic, Gamma-Aminobutyric Acid Signaling Pathway	0.125	0.0	0.6312932534380953	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Steroid Hormone Precursor Biosynthesis WP5277, Complement Activation WP545	Steroid Hormone Precursor Biosynthesis, Complement Activation	Steroid Hormone Biosynthetic Process, Positive Regulation Of Immune System Process	0.3333333333333333	0.2	0.6968664194473082	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Steroid Hormone Precursor Biosynthesis WP5277, Complement Activation WP545	Steroid Hormone Precursor Biosynthesis, Complement Activation	Steroid Hormone Biosynthetic Process, Positive Regulation Of Immune System Process	0.3333333333333333	0.2	0.6968664194473082	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Steroid Hormone Precursor Biosynthesis WP5277, Complement Activation WP545	Steroid Hormone Precursor Biosynthesis, Complement Activation	Steroid Hormone Biosynthetic Process, Positive Regulation Of Immune System Process	0.3333333333333333	0.2	0.6968664194473082	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Notch Signaling WP268, Non Homologous End Joining WP438	Notch Signaling, Non Homologous End Joining	Notch Signaling Pathway, Double-Strand Break Repair Via Nonhomologous End Joining	0.6666666666666666	0.4	0.8799284854537763	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Notch Signaling WP268, Non Homologous End Joining WP438	Notch Signaling, Non Homologous End Joining	Notch Signaling Pathway, Double-Strand Break Repair Via Nonhomologous End Joining	0.6666666666666666	0.4	0.8799284854537763	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Notch Signaling WP268, Non Homologous End Joining WP438	Notch Signaling, Non Homologous End Joining	Notch Signaling Pathway, Double-Strand Break Repair Via Nonhomologous End Joining	0.6666666666666666	0.4	0.8799284854537763	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Cholesterol Metabolism WP5304	Sphingolipid Metabolism Integrated Pathway, Cholesterol Metabolism	Cholesterol Metabolic Process, Cholesterol Transport	0.3333333333333333	0.2	0.6186719084291894	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Cholesterol Metabolism WP5304	Sphingolipid Metabolism Integrated Pathway, Cholesterol Metabolism	Cholesterol Metabolic Process, Cholesterol Transport	0.3333333333333333	0.2	0.6186719084291894	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Cholesterol Metabolism WP5304	Sphingolipid Metabolism Integrated Pathway, Cholesterol Metabolism	Cholesterol Metabolic Process, Cholesterol Transport	0.3333333333333333	0.2	0.6186719084291894	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Proteoglycan Biosynthesis WP4784, Creatine Pathway WP5190	Proteoglycan Biosynthesis, Creatine Pathway	Glycosaminoglycan Biosynthetic Process, Sulfur Compound Biosynthetic Process	0.0	0.0	0.6708786846182855	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteoglycan Biosynthesis WP4784, Creatine Pathway WP5190	Proteoglycan Biosynthesis, Creatine Pathway	Glycosaminoglycan Biosynthetic Process, Sulfur Compound Biosynthetic Process	0.0	0.0	0.6708786846182855	ORA
gpt-4o-2024-08-06	WikiPathway_2023_Human	Proteoglycan Biosynthesis WP4784, Creatine Pathway WP5190	Proteoglycan Biosynthesis, Creatine Pathway	Glycosaminoglycan Biosynthetic Process, Sulfur Compound Biosynthetic Process	0.0	0.0	0.6708786846182855	ORA
gpt-4o-mini-2024-07-18	WikiPathway_2023_Human	Proteasome Degradation WP183, One Carbon Metabolism WP241	Proteasome Degradation, One Carbon Metabolism	Ubiquitin-Dependent Protein Catabolic Process, Proteasomal Protein Catabolic Process	0.2	0.0	0.530505795955791	ORA
gpt-3.5-turbo-0125	WikiPathway_2023_Human	Proteasome Degradation WP183, One Carbon Metabolism WP241	Proteasome Degradation, One Carbon Metabolism	Ubiquitin-Dependent Protein Catabolic Process, Proteasomal Protein Catabolic Process	0.2	0.0	0.530505795955791	ORA
